"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","ID_VIVT","ID_PERT","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP4_1_1","BP4_1_2","BP4_1_3","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"1406381.0018.01","1406381.0018.01.05","1406381","01","05","1406381.018","1406381.018.05","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",1,1,"-",5,"2","34","2","2","1","1","3","1","1","1","1","1","1","1","1","2","1","2","2","2","2","1","2","2","1","1","2","1","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","3","2","2","2","3","1","1","1","1","1","1","1","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","3",2,"2","2","3",623,623,"U","3","02516","0146"
"1406381.0043.02","1406381.0043.02.03","1406381","02","03","1406381.043","1406381.043.03","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",1,2,"-",5,"2","39","2","1","1","2","3","1","2","2","2","3","1","2","2","3","2","1","1","2","1","2","2","2","1","1","1","1","3","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","2","2","4","4","3","4","3","4","3","3","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","0","3",2,"3","4","4",623,623,"U","3","02516","0146"
"1406381.0081.05","1406381.0081.05.01","1406381","05","01","1406381.081","1406381.081.01","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"2","60","2","1","3","1","3","1","1","3","2","1","2","3","1","1","1","1","2","1","1","2","2","2","1","2","2","1","3","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","2","2","2","2","3","3","2","1","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3",2,"1","2","2",623,1246,"U","3","02516","0146"
"1406381.0105.04","1406381.0105.04.02","1406381","04","02","1406381.105","1406381.105.02","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"2","45","2","1","2","2","3","2","2","2","2","2","2","1","3","4","1","1","1","2","1","1","2","2","1","1","1","1","3","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","2","1","2","2","3","2","3","2","","","2","2","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","1","0","1","0","1","1","0","0","0","0","3",2,"2","2","2",623,1246,"U","3","02516","0146"
"1406381.0121.03","1406381.0121.03.06","1406381","03","06","1406381.121","1406381.121.06","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",1,1,"-",5,"2","61","2","1","3","1","3","2","2","1","2","2","2","2","2","4","2","2","1","2","2","2","2","2","1","1","2","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","2","1","1","2","","","","","","","1","1","1","1","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","3",2,"3","2","3",623,1246,"U","3","02516","0146"
"1406611.0023.05","1406611.0023.05.02","1406611","05","02","1406611.023","1406611.023.02","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"2","40","2","1","1","2","3","1","1","2","2","2","1","1","1","3","1","1","1","2","1","1","1","1","1","1","2","2","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","3","3","3","3","2","2","2","2","2","2","1","2","1","1","0","1","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","0","1","0","1","1","1","0","1","0","0","0","2",1,"2","2","1",673,1346,"U","2","02517","0145"
"1406611.0048.04","1406611.0048.04.01","1406611","04","01","1406611.048","1406611.048.01","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"2","29","2","1","1","1","3","1","1","1","1","3","1","1","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","2","2","2","3","3","3","3","2","2","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","3",2,"2","2","2",673,673,"U","2","02517","0145"
"1406611.0105.01","1406611.0105.01.02","1406611","01","02","1406611.105","1406611.105.02","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"2","51","2","1","1","1","3","2","2","3","3","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","2","2","2","2","2","1","1","1","1","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2",1,"1","2","1",673,2692,"U","2","02517","0145"
"1406611.0143.02","1406611.0143.02.01","1406611","02","01","1406611.143","1406611.143.01","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"1","58","2","2","1","1","3","1","3","2","2","3","1","3","3","4","2","1","1","1","1","1","2","2","1","1","3","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","3","3","2","2","2","1","2","1","9","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","3",1,"1","1","3",673,1346,"U","2","02517","0145"
"1406611.0182.03","1406611.0182.03.02","1406611","03","02","1406611.182","1406611.182.02","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"2","44","2","1","1","1","3","3","3","1","3","1","1","2","3","1","2","1","2","2","1","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","3","2","4","2","1","9","9","","","","","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","3",2,"9","9","3",673,2019,"U","2","02517","0145"
"1406632.0003.01","1406632.0003.01.02","1406632","01","02","1406632.003","1406632.003.02","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,1,"-",5,"2","45","2","1","3","1","3","1","1","2","2","1","1","1","1","3","2","1","1","1","1","1","2","2","1","1","2","1","2","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","1","1","2","2","2","2","2","2","2","2","2","","","","","","","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","0","3",2,"2","2","2",664,1327,"U","4","02518","0148"
"1406632.0043.02","1406632.0043.02.02","1406632","02","02","1406632.043","1406632.043.02","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"2","41","2","1","2","2","3","2","2","2","2","2","2","2","2","1","2","2","1","1","2","1","2","2","1","1","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","2","1","2","2","2","2","2","","","2","2","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2",2,"2","2","2",664,2655,"U","4","02518","0148"
"1406632.0115.04","1406632.0115.04.04","1406632","04","04","1406632.115","1406632.115.04","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",1,2,"-",5,"1","34","2","2","2","2","3","3","3","3","3","3","1","2","1","1","2","1","1","2","1","1","2","2","2","1","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","3","4","3","3","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","2",2,"2","2","2",664,664,"U","4","02518","0148"
"1406632.0155.05","1406632.0155.05.03","1406632","05","03","1406632.155","1406632.155.03","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",1,1,"-",5,"1","24","1","1","1","1","3","3","1","1","1","1","1","1","3","1","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","1","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","4",2,"2","2","2",664,1991,"U","4","02518","0148"
"1406632.0200.03","1406632.0200.03.01","1406632","03","01","1406632.200","1406632.200.01","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"2","32","1","1","1","1","3","1","1","2","2","2","1","2","1","3","1","1","1","2","1","2","2","2","1","1","2","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","2","3","2","2","2","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","0","0","1","0","1","1","1","0","0","0","0","0","3",2,"2","2","2",664,1991,"U","4","02518","0148"
"1406664.0042.01","1406664.0042.01.03","1406664","01","03","1406664.042","1406664.042.03","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",1,1,"-",5,"1","24","1","1","2","2","3","1","1","1","1","2","1","2","1","4","2","2","2","2","2","2","2","2","2","2","2","1","2","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","3","3","1","3","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","3",2,"2","3","3",887,887,"U","2","02519","0145"
"1406664.0110.03","1406664.0110.03.01","1406664","03","01","1406664.110","1406664.110.01","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"1","30","2","1","1","2","2","2","1","2","2","2","2","2","2","3","2","1","1","2","1","1","2","2","1","1","1","3","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","2","1","1","1","2","2","","","4","4","2","2","2","1","","","","","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","1","0","1","1","1","1","1","0","0","0","3",2,"4","4","4",887,1774,"U","2","02519","0145"
"1406664.0126.05","1406664.0126.05.02","1406664","05","02","1406664.126","1406664.126.02","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"2","45","2","1","2","2","3","2","2","2","2","2","2","2","2","3","1","2","1","2","1","1","2","2","1","1","3","1","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","3","3","2","1","1","1","1","1","1","1","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","1","1","1","0","0","1","0","1","1","1","1","0","0","0","0","4",2,"4","2","4",887,3548,"U","2","02519","0145"
"1406664.0194.02","1406664.0194.02.03","1406664","02","03","1406664.194","1406664.194.03","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",1,2,"-",5,"1","48","2","1","2","2","3","2","2","2","2","3","1","3","2","1","2","2","1","2","2","2","2","2","2","2","2","3","2","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","1","1","2","2","2","2","9","2","9","2","2","2","","","","","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","3",2,"9","3","3",887,887,"U","2","02519","0145"
"1406689.0020.02","1406689.0020.02.02","1406689","02","02","1406689.020","1406689.020.02","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"1","77","1","1","3","1","3","1","3","3","3","3","1","1","3","4","1","1","2","2","2","1","2","2","1","1","3","2","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","2","1","1","2","1","2","4","","","2","3","3","3","","","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4",1,"3","2","2",1419,4258,"U","4","02520","0148"
"1406689.0057.03","1406689.0057.03.03","1406689","03","03","1406689.057","1406689.057.03","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"1","19","2","1","2","2","3","3","3","3","3","2","1","2","2","3","2","1","1","2","1","1","2","1","1","1","2","2","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","3","2","2","2","2","2","2","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","3",1,"2","2","2",1419,4258,"U","4","02520","0148"
"1406689.0069.01","1406689.0069.01.02","1406689","01","02","1406689.069","1406689.069.02","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"2","38","1","2","1","1","3","2","1","1","2","3","1","2","1","3","2","2","2","2","2","1","2","2","1","1","1","2","2","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","2","1","3","2","2","2","1","1","1","1","","","1","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","3",2,"1","1","2",1419,2839,"U","4","02520","0148"
"1406689.0101.05","1406689.0101.05.06","1406689","05","06","1406689.101","1406689.101.06","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",1,2,"-",5,"1","28","1","1","1","1","3","1","1","1","1","1","1","1","3","2","2","1","2","2","2","2","2","2","2","2","2","3","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","",1,"2","2","2",1419,2839,"U","4","02520","0148"
"1406689.0129.04","1406689.0129.04.01","1406689","04","01","1406689.129","1406689.129.01","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"1","42","1","1","1","1","3","1","1","2","2","1","1","2","1","1","2","2","1","2","1","2","2","2","1","1","2","3","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","2","3","3","2","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2",1,"2","2","2",1419,1419,"U","4","02520","0148"
"1406715.0007.01","1406715.0007.01.02","1406715","01","02","1406715.007","1406715.007.02","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"2","44","2","1","2","2","3","2","2","2","2","2","3","1","2","4","1","1","1","1","1","1","1","1","2","1","2","1","3","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","1","1","2","2","2","4","4","4","4","4","4","","","","","","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","0","0","4",2,"4","4","4",520,1559,"U","3","02521","0146"
"1406715.0049.03","1406715.0049.03.02","1406715","03","02","1406715.049","1406715.049.02","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"2","54","1","1","1","1","3","1","1","2","2","2","1","1","1","1","2","1","2","2","2","2","2","2","1","2","2","1","3","1","1","0","0","0","0","0","1","0","0","0","0","0","0","2","2","1","1","1","1","","","","","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2",2,"1","1","1",520,1039,"U","3","02521","0146"
"1406715.0069.04","1406715.0069.04.02","1406715","04","02","1406715.069","1406715.069.02","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"2","45","1","1","1","1","3","1","1","3","3","1","1","3","1","1","2","1","2","2","2","2","2","2","2","1","1","1","3","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","2","2","2","2","2","2","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","2",2,"2","1","2",520,1559,"U","3","02521","0146"
"1406715.0090.05","1406715.0090.05.01","1406715","05","01","1406715.090","1406715.090.01","14","JALISCO","101","TONALA","0001","60","TONALA","0125","01",0,0,"-",5,"1","42","2","1","1","1","3","1","1","1","2","1","1","1","1","1","1","1","2","2","1","1","2","2","1","1","2","2","3","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","3","2","2","2","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","1","1","0","1","0","0","1","1","0","0","0","2",1,"1","2","2",520,1039,"U","3","02521","0146"
"1406786.0007.03","1406786.0007.03.01","1406786","03","01","1406786.007","1406786.007.01","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"2","74","1","1","3","1","3","1","2","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","1","2","2","2","2","1","2","2","2","1","1","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2",2,"1","3","4",1218,4871,"U","2","02522","0149"
"1406786.0033.04","1406786.0033.04.01","1406786","04","01","1406786.033","1406786.033.01","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"1","80","1","1","3","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","2",2,"2","2","2",1218,2436,"U","2","02522","0149"
"1406786.0049.05","1406786.0049.05.02","1406786","05","02","1406786.049","1406786.049.02","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"1","30","1","1","1","2","3","2","2","1","1","2","2","2","1","3","1","1","1","2","2","2","2","2","2","1","2","2","2","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","3","3","3","3","3","4","2","3","2","2","1","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","4",2,"2","2","2",1218,3654,"U","2","02522","0149"
"1406786.0069.01","1406786.0069.01.03","1406786","01","03","1406786.069","1406786.069.03","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"1","23","1","1","1","2","2","2","1","2","2","2","1","2","2","3","1","1","1","2","1","1","2","2","2","2","2","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","2",2,"2","2","2",1218,3654,"U","2","02522","0149"
"1406786.0091.02","1406786.0091.02.01","1406786","02","01","1406786.091","1406786.091.01","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"1","31","1","1","1","2","3","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","2",2,"2","2","2",1218,2436,"U","2","02522","0149"
"1406857.0002.04","1406857.0002.04.02","1406857","04","02","1406857.002","1406857.002.02","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"2","52","1","1","1","2","3","1","2","2","2","1","1","2","2","4","1","2","2","2","2","2","2","2","2","1","1","2","2","1","0","0","0","1","0","0","1","0","0","0","0","0","0","2","2","1","1","1","1","","","","","2","2","2","2","2","3","2","2","1","1","0","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","2",1,"2","2","2",1412,4236,"U","3","02523","0150"
"1406857.0026.02","1406857.0026.02.04","1406857","02","04","1406857.026","1406857.026.04","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"1","27","2","1","1","2","3","1","1","2","2","2","1","2","2","3","1","1","2","1","1","2","2","2","1","2","2","2","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","3","3","3","2","3","2","2","1","2","1","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","1","1","1","1","1","0","0","3",2,"2","2","2",1412,7061,"U","3","02523","0150"
"1406857.0043.03","1406857.0043.03.01","1406857","03","01","1406857.043","1406857.043.01","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"2","59","1","1","3","1","3","1","1","2","2","3","1","2","1","4","2","1","2","2","2","1","2","2","2","1","1","2","2","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","2","1","1","1","2","2","2","","","1","1","2","2","1","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","1","1","0","0","1","0","1","0","1","0","1","0","0","0","4",2,"2","2","3",1412,2824,"U","3","02523","0150"
"1406857.0073.01","1406857.0073.01.03","1406857","01","03","1406857.073","1406857.073.03","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"2","28","2","1","2","2","3","2","2","2","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","2","2","2","0","0","1","0","0","1","0","1","0","0","0","0","0","0","2","1","1","1","2","1","","","3","2","2","2","3","2","","","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","0","0","1","1","0","0","0","3",1,"2","2","2",1412,5648,"U","3","02523","0150"
"1406863.0011.03","1406863.0011.03.02","1406863","03","02","1406863.011","1406863.011.02","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"2","28","2","1","2","1","3","2","1","2","2","2","1","2","1","3","1","1","1","2","1","2","2","2","1","1","1","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","2","2","2","2","3","3","3","3","","","","","","","","","1","0","0","0","0","1","1","0","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","1","0","0","1","0","1","0","0","0","0","0","2",2,"2","2","2",1614,3228,"U","3","02524","0150"
"1406863.0030.04","1406863.0030.04.01","1406863","04","01","1406863.030","1406863.030.01","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"2","66","2","2","3","2","3","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","2","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","2","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","1","1","0","0","1","0","1","0","0","0","1","0","0","0","3",2,"2","2","2",1614,1614,"U","3","02524","0150"
"1406863.0055.05","1406863.0055.05.04","1406863","05","04","1406863.055","1406863.055.04","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0125","01",0,0,"-",5,"1","47","1","1","1","2","3","1","1","2","2","3","1","1","2","4","1","1","2","2","1","2","2","1","1","2","2","2","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","1","3","3","3","3","2","2","2","2","1","2","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","4",1,"3","2","4",1614,4842,"U","3","02524","0150"
