"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP4_1_1","BP4_1_2","BP4_1_3","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"1203165.203","1203165.203.02","1203165","01","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",1,"2","30","2","1","3","1","3","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","9","2","2","2","2","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","2","1","1","1","2","1","","","2","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","3","1","10","08","08",134,267,"U","2","0002314","314",""
"1203165.343","1203165.343.01","1203165","02","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",1,"2","27","2","1","1","1","3","2","1","1","1","1","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","3","2","1","2","2","2","1","1","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","1","09","08","09",134,134,"U","2","0002314","314",""
"1203170.050","1203170.050.02","1203170","04","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",5,"2","57","2","1","3","2","3","1","1","3","2","1","2","2","3","3","2","2","2","2","2","1","2","2","2","2","2","1","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","3","2","2","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","2","10","10","00",126,378,"U","2","0002315","314",""
"1203170.092","1203170.092.01","1203170","03","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,1,"-",5,"2","24","2","2","1","2","3","2","2","1","2","2","2","2","2","3","1","1","2","2","2","1","2","2","1","1","2","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","1","2","1","","","","","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","3","2","08","08","05",126,126,"U","2","0002315","314",""
"1203170.108","1203170.108.02","1203170","02","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",5,"2","58","2","1","1","2","3","2","1","2","2","2","2","2","2","3","1","1","2","2","2","1","2","2","1","1","1","1","2","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","2","1","4","4","3","3","2","2","2","2","","","3","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","00","00","10",126,378,"U","2","0002315","314",""
"1203170.195","1203170.195.02","1203170","01","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",5,"2","20","1","1","1","2","3","1","1","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","2","3","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","09","09","08",126,252,"U","2","0002315","314",""
"1203170.306","1203170.306.03","1203170","05","03","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",1,1,"-",5,"1","46","2","1","1","1","3","1","1","2","2","3","1","2","2","4","1","1","2","1","1","1","2","2","2","1","1","3","2","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","9","4","9","3","2","1","2","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","09","07","05",126,126,"U","2","0002315","314",""
"1203173.022","1203173.022.01","1203173","04","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",4,"2","49","2","1","1","1","3","1","1","3","3","1","3","1","3","3","2","1","1","2","1","1","2","2","1","2","3","2","2","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","2","1","3","4","3","4","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","1","0","0","0","0","1","0","0","0","1","0","0","0","2","1","10","08","07",119,239,"U","2","0002316","314",""
"1203173.136","1203173.136.03","1203173","03","03","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",4,"2","69","2","2","3","2","3","2","3","3","3","2","3","2","3","1","2","2","2","2","2","2","2","2","3","3","2","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","1","2","1","2","1","","","2","2","","","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","10","10","10",119,358,"U","2","0002316","314",""
"1203173.240","1203173.240.02","1203173","02","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",4,"1","19","2","1","1","2","1","1","1","1","2","1","1","1","1","3","2","1","1","2","2","2","2","2","2","2","2","3","2","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","2","1","3","3","2","3","3","3","2","3","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","2","2","08","09","07",119,239,"U","2","0002316","314",""
"1203173.251","1203173.251.01","1203173","05","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",4,"2","31","2","1","3","2","3","2","2","2","2","2","2","2","2","4","1","1","1","1","1","2","2","2","1","1","1","1","2","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","1","4","4","2","2","2","2","2","2","2","2","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","3","1","10","10","01",119,239,"U","2","0002316","314",""
"1203173.255","1203173.255.02","1203173","01","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",4,"2","30","2","1","2","2","3","2","1","2","2","2","1","2","2","3","2","1","2","2","9","1","2","2","1","1","2","2","2","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","3","2","06","04","07",119,239,"U","2","0002316","314",""
"1203175.034","1203175.034.01","1203175","05","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",1,"2","48","1","1","1","1","3","1","1","2","2","1","1","2","1","1","2","1","2","2","2","2","2","2","2","1","2","1","2","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","2","1","3","2","3","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","3","1","09","08","08",118,118,"U","2","0002317","314",""
"1203175.087","1203175.087.01","1203175","04","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",1,"2","22","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","2","2","2","2","2","3","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","2","1","08","08","08",118,118,"U","2","0002317","314",""
"1203175.121","1203175.121.02","1203175","01","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",1,"1","40","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","2","1","2","3","3","2","3","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","2","2","08","08","05",118,236,"U","2","0002317","314",""
"1203175.173","1203175.173.01","1203175","03","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",1,"2","49","2","1","3","2","3","1","1","2","2","2","2","2","2","1","1","1","1","2","2","1","2","1","1","1","2","3","2","0","0","1","0","0","0","0","1","0","1","0","0","0","0","2","1","1","2","2","1","","","3","4","2","3","","","","","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","1","1","1","0","0","1","0","1","0","0","0","2","2","10","06","08",118,118,"U","2","0002317","314",""
"1203177.128","1203177.128.01","1203177","01","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",3,"1","67","1","1","3","1","3","1","1","1","1","3","1","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","1","1","1","1","1","4","4","3","3","2","2","2","9","9","9","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","0","0","0","0","0","1","1","0","1","0","0","0","2","1","06","04","08",147,440,"U","2","0002318","314",""
"1203177.185","1203177.185.01","1203177","05","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",3,"1","31","1","1","2","2","3","1","1","2","2","2","1","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","4","4","4","4","3","3","3","3","1","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","1","0","1","1","1","0","0","0","3","1","08","06","05",147,147,"U","2","0002318","314",""
"1203177.211","1203177.211.01","1203177","03","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",3,"1","39","1","1","1","1","3","1","1","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","2","2","1","1","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","08","09","08",147,147,"U","2","0002318","314",""
"1203179.255","1203179.255.01","1203179","04","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",2,"2","69","2","1","3","1","3","1","1","2","2","1","1","1","1","4","2","1","1","2","2","2","2","2","1","1","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","1","3","3","3","3","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","0","1","0","0","1","0","1","1","1","0","0","0","2","1","08","06","07",120,120,"U","2","0002319","314",""
"1203179.307","1203179.307.01","1203179","02","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",2,"2","73","1","1","3","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","3","2","2","2","2","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","10","10","10",120,239,"U","2","0002319","314",""
"1203180.021","1203180.021.01","1203180","05","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",1,"1","63","2","1","2","2","3","2","2","2","2","2","2","2","2","3","2","1","1","2","1","1","2","2","1","1","1","1","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","1","3","3","3","3","3","3","3","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","1","0","0","0","1","1","0","1","1","0","0","2","1","10","10","10",114,343,"U","2","0002320","314",""
"1203180.062","1203180.062.01","1203180","04","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",1,"1","35","1","1","1","1","3","1","1","2","2","2","1","2","2","4","2","1","2","2","2","2","2","2","1","1","1","2","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","2","2","2","2","2","2","","","","","","","","","","","","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","2","1","10","08","09",114,114,"U","2","0002320","314",""
"1203180.086","1203180.086.02","1203180","02","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",1,"2","55","2","2","1","1","3","1","1","2","1","2","1","1","3","1","2","2","2","2","2","1","2","2","1","1","1","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","2","1","","","2","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","10","08","08",114,457,"U","2","0002320","314",""
"1203180.153","1203180.153.03","1203180","01","03","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",1,"1","21","1","1","3","1","1","2","2","1","2","1","2","2","2","1","1","1","1","2","1","1","2","2","1","1","1","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","2","1","","","2","3","2","2","2","2","","","2","2","1","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","1","08","06","08",114,343,"U","2","0002320","314",""
"1203182.004","1203182.004.01","1203182","05","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",5,"2","26","2","1","1","2","3","2","1","2","2","2","1","2","1","1","2","1","2","2","2","1","2","2","1","1","2","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","1","4","4","4","4","2","2","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2","1","09","07","09",117,234,"U","2","0002321","314",""
"1203182.034","1203182.034.03","1203182","04","03","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,1,"-",5,"1","38","2","1","1","2","3","2","1","2","2","2","2","2","2","1","2","1","2","2","9","1","2","2","1","1","2","3","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","3","3","3","3","2","2","2","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","08","00","10",117,117,"U","2","0002321","314",""
"1203182.081","1203182.081.01","1203182","02","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",5,"1","35","2","1","2","2","3","2","2","2","2","2","2","2","2","3","2","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","1","4","4","4","4","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","08","02","06",117,234,"U","2","0002321","314",""
"1203182.215","1203182.215.01","1203182","03","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",5,"1","19","2","1","2","2","3","1","1","2","2","2","1","2","2","3","2","1","1","2","9","1","2","2","1","1","1","3","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","4","4","3","3","3","2","2","2","9","9","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","1","09","06","08",117,117,"U","2","0002321","314",""
"1203184.038","1203184.038.01","1203184","03","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",4,"1","62","1","1","3","1","3","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","2","2","10","06","07",205,410,"U","2","0002322","314",""
"1203184.188","1203184.188.02","1203184","04","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",4,"2","38","1","2","3","2","3","2","2","2","2","2","2","2","2","4","2","1","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","2","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","10","10","10",205,410,"U","2","0002322","314",""
"1203184.231","1203184.231.02","1203184","02","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",4,"2","29","1","1","1","1","3","1","1","2","2","2","1","1","1","1","2","1","1","2","9","1","2","2","1","1","1","3","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","2","1","3","3","2","2","1","1","1","1","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","0","0","0","0","1","0","1","0","1","0","0","0","2","2","09","08","08",205,410,"U","2","0002322","314",""
"1203184.255","1203184.255.01","1203184","05","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",4,"2","41","1","1","1","2","3","1","1","1","2","1","1","1","1","1","2","1","2","2","2","1","2","2","3","1","2","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","1","2","2","2","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","0","1","1","1","0","0","0","2","9","09","08","08",205,205,"U","2","0002322","314",""
"1203185.138","1203185.138.03","1203185","01","03","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",3,"2","19","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","2","2","2","2","2","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","2","1","2","2","2","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2","1","07","07","07",148,444,"U","2","0002323","314",""
"1203185.151","1203185.151.04","1203185","02","04","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",3,"1","18","2","1","1","2","1","1","1","2","2","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","2","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","1","4","4","4","4","4","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","2","08","04","07",148,444,"U","2","0002323","314",""
"1203185.183","1203185.183.03","1203185","03","03","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",3,"2","20","2","2","3","2","2","2","2","2","2","2","2","2","2","4","1","1","1","1","1","1","2","1","1","1","1","1","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","2","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","3","1","08","07","04",148,444,"U","2","0002323","314",""
"1203185.196","1203185.196.01","1203185","04","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",3,"2","35","2","1","2","2","3","2","2","2","2","2","2","2","2","3","2","2","2","2","2","1","2","2","1","2","2","1","2","0","1","1","0","0","0","1","0","0","0","0","0","0","0","2","1","2","1","2","1","","","3","3","","","3","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","2","2","08","99","04",148,148,"U","2","0002323","314",""
"1203185.213","1203185.213.04","1203185","05","04","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",3,"2","19","1","1","3","1","1","1","1","2","2","2","1","1","2","2","2","2","2","2","2","1","2","2","1","1","1","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","1","3","2","2","2","1","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","1","0","0","0","1","0","1","1","0","0","0","0","2","9","05","06","02",148,591,"U","2","0002323","314",""
"1203186.080","1203186.080.02","1203186","02","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",2,"2","27","1","1","1","2","3","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","2","2","3","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","3","3","2","2","2","2","2","1","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2","1","09","08","09",143,285,"U","2","0002324","314",""
"1203186.156","1203186.156.01","1203186","04","01","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",2,"1","57","2","1","1","1","3","1","1","1","1","1","1","1","1","4","2","1","2","2","2","1","2","2","2","2","2","3","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","2","3","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","3","9","10","10","10",143,428,"U","2","0002324","314",""
"1203186.208","1203186.208.02","1203186","01","02","12","GUERRERO","038","ZIHUATANEJO DE AZUETA","0001","58","IXTAPA-ZIHUATANEJO","0124","01",0,0,"-",2,"1","69","2","1","2","2","3","2","2","2","2","2","2","2","3","4","2","1","2","1","1","1","2","2","3","1","1","1","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","2","4","4","3","3","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","1","0","1","0","1","0","0","0","2","2","08","99","07",143,428,"U","2","0002324","314",""
