"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","ID_VIVT","ID_PERT","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_6_7","BP1_6_8","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"1519209.0094.52","1519209.0094.52.05","1519209","52","05","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",1,"1","35","1","1","1","1","3","1","1","2","2","2","1","1","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","2","1","2","1","2","1","2","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","1","0","1","0","0","0","1","0","0","0","3",1,"2","","2","","2","2","2","2","2","2","2","2","2",1252,6260,"U","2","4013","0158"
"1519209.0114.53","1519209.0114.53.01","1519209","53","01","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",1,"2","56","1","1","1","1","3","1","3","1","3","3","1","1","3","1","1","2","1","2","2","1","2","1","2","2","2","2","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","4","","","","","1","2","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","1","0","1","1","1","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2",1252,2504,"U","2","4013","0158"
"1519281.0053.04","1519281.0053.04.02","1519281","04","02","1519281.053","1519281.053.02","15","MEXICO","121","CUAUTITLAN IZCALLI","0001","89","CUAUTITLAN IZCALLI","0424","01",0,0,"-",4,"2","55","2","1","1","2","3","2","2","3","3","9","1","1","1","1","2","1","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2",892,2675,"U","4","1281","0169"
"1519281.0089.05","1519281.0089.05.02","1519281","05","02","1519281.089","1519281.089.02","15","MEXICO","121","CUAUTITLAN IZCALLI","0001","89","CUAUTITLAN IZCALLI","0424","01",0,0,"-",4,"2","41","2","1","3","2","3","2","1","2","2","2","1","2","2","3","1","1","1","1","1","1","2","2","1","1","1","2","3","2","2","2","1","2","1","2","2","1","1","1","1","2","2","3","4","3","3","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","3",1,"2","","2","","2","2","2","2","2","2","2","2","2",892,3567,"U","4","1281","0169"
"1519281.0104.02","1519281.0104.02.01","1519281","02","01","1519281.104","1519281.104.01","15","MEXICO","121","CUAUTITLAN IZCALLI","0001","89","CUAUTITLAN IZCALLI","0424","01",0,0,"-",4,"2","46","1","1","2","2","3","1","1","1","1","2","3","1","3","1","2","2","2","2","2","1","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","3","3","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","1","0","1","1","0","1","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2",892,892,"U","4","1281","0169"
"1519281.0141.03","1519281.0141.03.03","1519281","03","03","1519281.141","1519281.141.03","15","MEXICO","121","CUAUTITLAN IZCALLI","0001","89","CUAUTITLAN IZCALLI","0424","01",0,0,"-",4,"2","23","2","1","1","1","3","1","1","2","2","2","1","1","1","3","1","2","1","2","2","2","2","2","1","1","1","1","3","2","2","2","2","2","2","2","2","1","1","1","1","2","2","3","2","3","2","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","0","1","0","1","1","1","1","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2",892,3567,"U","4","1281","0169"
"1519281.0161.01","1519281.0161.01.02","1519281","01","02","1519281.161","1519281.161.02","15","MEXICO","121","CUAUTITLAN IZCALLI","0001","89","CUAUTITLAN IZCALLI","0424","01",0,0,"-",4,"1","55","1","1","2","2","3","2","2","3","2","2","2","2","2","3","1","1","1","2","2","1","2","1","2","2","2","2","3","2","1","2","2","2","2","2","2","1","1","1","1","1","1","4","4","4","4","3","3","2","2","9","9","9","9","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","1","0","1","0","1","1","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2",892,1783,"U","4","1281","0169"
"1519284.0035.01","1519284.0035.01.02","1519284","01","02","1519284.035","1519284.035.02","15","MEXICO","121","CUAUTITLAN IZCALLI","0001","89","CUAUTITLAN IZCALLI","0424","01",0,0,"-",4,"2","48","2","2","2","2","3","2","1","2","2","2","2","2","2","4","1","1","1","1","1","1","2","2","1","1","1","2","2","2","1","2","2","2","2","1","2","2","2","1","1","2","2","","","","","2","2","3","2","","","","","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","1","1","0","0","0","3",2,"1","2","1","2","2","2","2","2","2","2","2","2","2",751,3004,"U","4","1282","0169"
"1519284.0092.02","1519284.0092.02.03","1519284","02","03","1519284.092","1519284.092.03","15","MEXICO","121","CUAUTITLAN IZCALLI","0001","89","CUAUTITLAN IZCALLI","0424","01",0,0,"-",4,"2","29","2","1","1","2","3","2","1","2","2","2","1","1","1","3","2","1","2","1","2","1","2","1","1","1","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","1","0","1","1","1","1","0","0","0","0","4",2,"2","","2","","1","2","2","2","2","2","2","2","2",751,3004,"U","4","1282","0169"
"1519284.0156.03","1519284.0156.03.04","1519284","03","04","1519284.156","1519284.156.04","15","MEXICO","121","CUAUTITLAN IZCALLI","0001","89","CUAUTITLAN IZCALLI","0424","01",0,0,"-",4,"2","20","2","2","3","2","3","2","2","2","2","2","2","2","1","4","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","2","1","1","1","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","1","0","1","0","1","1","1","0","0","0","4",2,"2","","1","2","1","2","2","1","2","2","2","1","2",751,3755,"U","4","1282","0169"
"1519284.0225.04","1519284.0225.04.02","1519284","04","02","1519284.225","1519284.225.02","15","MEXICO","121","CUAUTITLAN IZCALLI","0001","89","CUAUTITLAN IZCALLI","0424","01",0,0,"-",4,"2","31","2","1","2","2","3","2","1","3","3","2","1","1","1","4","1","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","3","3","3","3","3","2","3","2","4","4","3","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2",751,1502,"U","4","1282","0169"
"1519284.0289.05","1519284.0289.05.04","1519284","05","04","1519284.289","1519284.289.04","15","MEXICO","121","CUAUTITLAN IZCALLI","0001","89","CUAUTITLAN IZCALLI","0424","01",0,0,"-",4,"1","20","2","1","1","2","3","2","2","2","2","2","1","1","2","4","1","1","1","1","1","1","2","2","2","1","2","1","2","2","2","2","2","2","1","2","2","1","1","1","1","1","1","3","3","2","2","1","2","1","2","1","2","1","2","1","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","0","1","0","1","0","1","1","1","0","0","0","4",2,"2","","1","2","2","2","2","2","2","2","2","2","2",751,3004,"U","4","1282","0169"
"1519306.0017.51","1519306.0017.51.03","1519306","51","03","1519306.017","1519306.017.03","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",3,"2","26","2","1","2","2","3","1","1","1","1","2","1","1","1","1","2","1","1","2","1","2","2","2","1","1","1","1","2","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","3",1,"2","","1","2","1","2","2","1","2","2","2","2","2",1727,8635,"U","3","4014","0159"
"1519306.0079.53","1519306.0079.53.01","1519306","53","01","1519306.079","1519306.079.01","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",3,"2","37","1","1","1","1","3","1","1","2","2","2","1","1","3","2","2","2","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","1","1","0","0","1","1","0","1","0","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2",1727,1727,"U","3","4014","0159"
"1519306.0109.54","1519306.0109.54.01","1519306","54","01","1519306.109","1519306.109.01","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,1,"-",3,"2","64","2","2","2","2","3","2","1","2","2","2","2","2","3","4","1","1","1","1","1","2","2","2","1","2","2","2","2","2","2","1","1","2","2","2","2","2","2","1","1","1","1","","","","","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","0","1","0","1","0","0","0","4",2,"2","","1","1","2","2","2","2","2","2","2","2","2",1727,3454,"U","3","4014","0159"
"1519306.0138.55","1519306.0138.55.01","1519306","55","01","1519306.138","1519306.138.01","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,1,"-",3,"2","51","1","1","1","1","3","1","3","3","3","1","1","1","3","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","1","1","2","1","2","2","","","2","2","1","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2",1727,1727,"U","3","4014","0159"
"1519395.0004.51","1519395.0004.51.01","1519395","51","01","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",2,"2","37","2","1","2","2","3","2","1","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","0","1","0","0","0","1","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2",1176,1176,"U","2","4015","0158"
"1519395.0018.52","1519395.0018.52.02","1519395","52","02","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",2,"1","18","1","1","3","1","3","1","1","1","2","2","1","1","1","3","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","1","2","3","2","","","2","3","","","2","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2",1176,2351,"U","2","4015","0158"
"1519395.0033.53","1519395.0033.53.01","1519395","53","01","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",2,"1","85","1","1","1","1","3","1","1","1","1","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","1","1","1","1","1","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1,"1","2","2","","2","2","2","2","2","2","2","2","2",1176,3527,"U","2","4015","0158"
"1519395.0048.54","1519395.0048.54.02","1519395","54","02","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,1,"-",2,"2","53","2","2","3","2","3","2","1","2","2","2","2","2","3","4","1","2","1","1","1","1","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","3","3","","","3","3","","","","","","","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","1","0","0","1","1","1","0","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2",1176,3527,"U","2","4015","0158"
"1519395.0061.55","1519395.0061.55.01","1519395","55","01","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",2,"1","78","2","1","3","1","3","1","3","2","3","3","1","1","3","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","1","2","2","","","","","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2",1176,2351,"U","2","4015","0158"
"1519494.0015.51","1519494.0015.51.03","1519494","51","03","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",2,"2","24","2","1","2","2","2","1","1","2","2","2","2","2","2","3","2","1","1","2","1","1","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","","","","","","","1","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","3",1,"1","2","2","","1","2","2","2","2","2","2","1","2",1083,4332,"U","2","4016","0158"
"1519494.0029.52","1519494.0029.52.02","1519494","52","02","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",2,"1","29","1","1","1","1","3","1","1","1","1","2","1","1","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","3","2","1","2","1","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2",2,"2","","1","2","2","2","2","2","2","2","2","2","2",1083,6498,"U","2","4016","0158"
"1519494.0045.53","1519494.0045.53.01","1519494","53","01","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",2,"1","59","2","2","2","2","3","2","2","2","2","2","2","2","2","4","2","1","1","1","1","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","4","4","1","1","0","1","0","1","1","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","4",2,"2","","2","","2","2","2","1","2","2","2","2","2",1083,3249,"U","2","4016","0158"
"1519494.0076.55","1519494.0076.55.01","1519494","55","01","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",2,"1","35","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1",1,"2","","2","","2","2","2","2","2","2","2","2","2",1083,1083,"U","2","4016","0158"
"1519562.0014.51","1519562.0014.51.01","1519562","51","01","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",1,"2","26","1","1","1","1","3","1","1","2","2","2","3","2","1","1","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1",1,"2","","2","","2","2","2","2","2","2","2","2","2",1362,4085,"U","3","4017","0159"
"1519562.0042.52","1519562.0042.52.01","1519562","52","01","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",1,"1","39","1","1","2","1","3","2","2","2","2","2","2","2","2","4","2","1","2","2","1","1","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","1","1","1","1","2","1","3","3","3","3","3","3","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","1","0","0","1","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2",1362,2723,"U","3","4017","0159"
"1519562.0068.53","1519562.0068.53.01","1519562","53","01","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",1,"1","63","1","1","1","1","3","1","1","1","1","1","3","1","1","1","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","0","0","1","1","0","0","1","0","0","0","3",1,"2","","2","","2","2","2","2","2","2","2","2","2",1362,2723,"U","3","4017","0159"
"1519562.0093.54","1519562.0093.54.01","1519562","54","01","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",1,"1","41","2","1","1","2","3","2","1","2","2","2","2","2","2","3","2","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","3","3","3","9","3","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","0","1","1","1","1","1","0","0","0","4",1,"2","","2","","2","2","2","2","2","2","2","2","2",1362,4085,"U","3","4017","0159"
"1519566.0011.51","1519566.0011.51.01","1519566","51","01","1519566.011","1519566.011.01","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",3,"2","74","2","2","3","1","3","1","1","2","2","2","2","2","3","4","2","1","1","2","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","3","3","3","3","2","2","2","2","","","1","1","1","1","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","4",1,"1","2","2","","2","2","2","2","2","2","2","2","2",1304,5216,"U","2","4018","0158"
"1519566.0025.52","1519566.0025.52.04","1519566","52","04","1519566.025","1519566.025.04","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",3,"1","24","2","1","2","2","3","1","1","2","2","1","1","2","1","3","1","1","1","2","1","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","2","1","1","3","3","2","2","2","2","","","2","2","2","2","1","1","1","0","0","0","1","0","1","1","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2",1304,5216,"U","2","4018","0158"
"1519566.0041.53","1519566.0041.53.02","1519566","53","02","1519566.041","1519566.041.02","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",3,"1","44","2","1","2","2","3","1","1","2","2","2","1","2","2","3","2","1","1","2","1","1","2","2","1","1","1","1","2","2","2","2","2","2","1","2","2","2","1","1","1","2","2","","","3","4","2","2","2","2","","","","","1","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","0","0","0","0","3",2,"2","","1","1","1","2","2","1","2","2","2","1","2",1304,2608,"U","2","4018","0158"
"1519566.0056.54","1519566.0056.54.02","1519566","54","02","1519566.056","1519566.056.02","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",3,"1","36","2","1","2","1","3","3","2","2","2","2","1","2","3","3","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","2","2","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","1","0","0","1","0","1","0","1","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2",1304,2608,"U","2","4018","0158"
"1519577.0013.52","1519577.0013.52.02","1519577","52","02","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",2,"2","18","2","1","3","2","3","2","2","2","2","2","1","2","1","4","2","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","2","1","3","4","","","3","4","1","1","","","1","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","3",1,"2","","2","","2","2","2","2","2","2","2","2","2",1236,3708,"U","3","4019","0159"
"1519577.0029.53","1519577.0029.53.02","1519577","53","02","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",2,"2","54","2","2","3","2","3","1","1","2","2","2","2","2","1","3","2","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","1","0","0","0","1","0","1","0","1","1","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2",1236,2472,"U","3","4019","0159"
"1519577.0045.54","1519577.0045.54.04","1519577","54","04","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",2,"2","18","2","1","3","1","1","2","1","2","2","1","1","2","1","3","2","1","2","2","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","2","1","3","3","","","2","2","2","2","","","2","2","1","1","1","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","1","0","1","0","1","0","0","0","0","0","3",1,"1","2","2","","2","2","2","2","2","2","2","2","2",1236,6180,"U","3","4019","0159"
"1519577.0063.55","1519577.0063.55.02","1519577","55","02","-","-","15","MEXICO","058","NEZAHUALCOYOTL","0001","28","CIUDAD NEZAHUALCOYOTL","0424","01",0,0,"-",2,"2","38","2","1","3","1","2","1","3","1","2","2","3","2","3","3","1","1","1","2","1","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","1","2","1","1","2","1","2","2","","","2","3","2","3","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2",1236,2472,"U","3","4019","0159"
