"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP4_1","BP4_2","BP4_3_1","BP4_4_1_1","BP4_4_1_2","BP4_4_1_3","BP4_5_1_1","BP4_5_1_2","BP4_5_1_3","BP4_5_1_4","BP4_5_1_5","BP4_5_1_6","BP4_5_1_7","BP4_5_1_8","BP4_5_1_9","BP4_3_2","BP4_4_2_1","BP4_4_2_2","BP4_4_2_3","BP4_5_2_1","BP4_5_2_2","BP4_5_2_3","BP4_5_2_4","BP4_5_2_5","BP4_5_2_6","BP4_5_2_7","BP4_5_2_8","BP4_5_2_9","BP4_3_3","BP4_4_3_1","BP4_4_3_2","BP4_4_3_3","BP4_5_3_1","BP4_5_3_2","BP4_5_3_3","BP4_5_3_4","BP4_5_3_5","BP4_5_3_6","BP4_5_3_7","BP4_5_3_8","BP4_5_3_9","BP4_3_4","BP4_4_4_1","BP4_4_4_2","BP4_4_4_3","BP4_5_4_1","BP4_5_4_2","BP4_5_4_3","BP4_5_4_4","BP4_5_4_5","BP4_5_4_6","BP4_5_4_7","BP4_5_4_8","BP4_5_4_9","BP4_3_5","BP4_4_5_1","BP4_4_5_2","BP4_4_5_3","BP4_5_5_1","BP4_5_5_2","BP4_5_5_3","BP4_5_5_4","BP4_5_5_5","BP4_5_5_6","BP4_5_5_7","BP4_5_5_8","BP4_5_5_9","BP4_3_6","BP4_4_6_1","BP4_4_6_2","BP4_4_6_3","BP4_5_6_1","BP4_5_6_2","BP4_5_6_3","BP4_5_6_4","BP4_5_6_5","BP4_5_6_6","BP4_5_6_7","BP4_5_6_8","BP4_5_6_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"22068","2902066.099","2902066.099.02","2902066","05","02","29","TLAXCALA","005","APIZACO","0006","49","TLAXCALA","0322","01",0,0,"-",1,"2","54","2","1","3","1","3","2","2","2","2","2","1","1","3","4","2","1","1","2","2","2","2","2","2","1","2","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","4","2","9","9","9","4","4","1","3","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","3",647,4532,"U","2","05034","0205"
"22069","2902091.012","2902091.012.02","2902091","01","02","29","TLAXCALA","036","TOTOLAC","0002","49","TLAXCALA","0322","01",0,0,"-",5,"2","35","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","1","2","2","2","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",722,2167,"U","2","05035","0205"
"22070","2902091.039","2902091.039.03","2902091","02","03","29","TLAXCALA","036","TOTOLAC","0002","49","TLAXCALA","0322","01",0,0,"-",5,"2","24","2","1","2","1","3","2","2","2","2","2","2","2","2","3","1","1","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",722,2890,"U","2","05035","0205"
"22071","2902091.091","2902091.091.01","2902091","04","01","29","TLAXCALA","036","TOTOLAC","0002","49","TLAXCALA","0322","01",0,0,"-",5,"2","42","1","1","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","2","2","2","2","2","1","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",722,722,"U","2","05035","0205"
"22072","2902091.137","2902091.137.01","2902091","03","01","29","TLAXCALA","036","TOTOLAC","0002","49","TLAXCALA","0322","01",0,0,"-",5,"2","63","2","1","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","2","2","2","2","2","1","1","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",722,722,"U","2","05035","0205"
"22073","3000049.024","3000049.024.01","3000049","05","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",3,"1","46","1","1","1","1","3","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","3","2","2","3","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","3",700,1400,"U","2","05036","0130"
"22074","3000049.031","3000049.031.01","3000049","03","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",3,"2","37","2","1","1","2","3","1","1","2","2","3","1","1","1","1","1","1","2","1","1","2","2","2","1","1","2","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","2","1","1","4","4","","1","1","4","4","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","1","0","0","1","1","1","1","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",700,700,"U","2","05036","0130"
"22075","3000049.109","3000049.109.02","3000049","01","02","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",3,"1","41","2","1","1","2","3","2","1","2","2","1","1","2","1","3","2","1","1","2","2","2","2","2","1","1","1","2","3","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","3","2","3","1","1","3","3","2","2","2","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","1","0","0","1","0","1","0","1","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",700,2801,"U","2","05036","0130"
"22076","3000093.012","3000093.012.02","3000093","03","02","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",4,"2","74","2","1","3","1","3","3","3","3","3","3","1","1","3","3","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","4",915,1830,"U","2","05037","0130"
"22077","3000093.031","3000093.031.02","3000093","04","02","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,1,"-",4,"2","51","1","1","1","2","3","1","1","2","2","1","1","1","1","3","2","2","2","2","2","2","2","2","1","1","2","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","2","2","1","1","3","","","2","2","3","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","1","0","1","1","0","1","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2",915,915,"U","2","05037","0130"
"22078","3000093.053","3000093.053.02","3000093","01","02","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",4,"2","64","2","1","1","1","3","3","3","2","2","2","1","1","2","4","2","2","2","2","2","2","2","2","2","1","1","3","3","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","1","1","1","1","2","3","2","1","2","3","3","2","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","4",915,2746,"U","2","05037","0130"
"22079","3000093.076","3000093.076.02","3000093","02","02","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",4,"2","86","2","1","3","1","3","3","1","3","3","3","1","1","3","3","2","2","2","2","2","2","2","2","2","2","2","3","3","0","0","0","0","0","0","0","1","1","0","0","0","0","0","2","2","1","1","1","","","2","1","2","","","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","4",915,1830,"U","2","05037","0130"
"22080","3000093.093","3000093.093.02","3000093","05","02","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",4,"2","65","2","1","3","2","3","2","2","2","2","2","1","2","3","3","2","2","2","2","2","2","2","2","2","2","2","3","3","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","1","1","1","1","4","4","3","1","2","3","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","5",915,2746,"U","2","05037","0130"
"22081","3000150.002","3000150.002.01","3000150","03","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",1,"2","58","2","1","2","2","3","2","1","2","2","2","2","2","2","4","2","1","1","1","2","2","2","1","1","1","2","2","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","3","3","1","1","1","2","2","1","1","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","1","1","0","0","1","0","1","0","0","1","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",906,1813,"U","3","05038","0131"
"22082","3000150.026","3000150.026.01","3000150","04","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",1,"2","80","2","2","3","2","3","2","1","2","2","3","2","2","3","3","1","2","1","2","2","2","2","2","2","2","2","3","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","2","2","2","1","1","","","","3","2","","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","1","0","0","1","0","1","0","1","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","9",906,2719,"U","3","05038","0131"
"22083","3000150.044","3000150.044.04","3000150","05","04","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",1,"1","33","2","2","2","2","3","2","2","2","2","1","1","1","1","3","1","2","1","2","2","2","2","2","1","2","2","1","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","2","2","1","1","1","","","3","3","3","","","3","3","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","0","1","0","0","1","0","1","1","0","0","0","0","4","1","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1","08","","","0","1","0","0","0","0","0","0","0","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2",906,3625,"U","3","05038","0131"
"22084","3000187.028","3000187.028.01","3000187","01","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",2,"2","32","2","2","2","2","3","1","1","2","2","3","1","1","1","3","2","1","1","1","2","2","2","2","1","2","2","3","3","0","1","1","1","0","0","0","0","0","0","0","0","0","0","2","2","2","2","2","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","1","0","0","1","1","1","1","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","3",1239,1239,"U","4","05039","0132"
"22085","3000187.082","3000187.082.02","3000187","05","02","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",2,"2","66","2","1","2","2","3","2","2","2","2","3","1","2","3","1","2","2","1","2","2","2","2","2","1","3","2","2","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","1","1","1","1","","2","2","2","2","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","3",1239,3717,"U","4","05039","0132"
"22086","3000187.111","3000187.111.03","3000187","04","03","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",2,"2","31","2","1","1","1","3","3","1","2","2","3","1","2","1","3","2","1","1","2","2","2","2","2","1","1","1","2","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","3","3","3","2","2","2","3","2","2","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","1","0","1","1","0","0","0","0","3","1","2","1","10","","","0","0","0","0","0","0","0","1","0","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1239,3717,"U","4","05039","0132"
"22087","3000187.129","3000187.129.02","3000187","02","02","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",2,"2","30","2","1","1","2","3","2","2","2","2","2","1","2","2","3","1","2","1","2","2","2","2","2","2","2","1","2","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","2","1","1","1","1","","3","2","1","1","","3","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","1","0","0","1","1","1","1","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1239,2478,"U","4","05039","0132"
"22088","3000187.162","3000187.162.01","3000187","03","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",2,"2","61","2","1","3","1","3","3","1","2","3","3","1","3","1","2","2","2","2","2","2","2","2","2","3","3","3","3","3","0","0","1","0","1","0","1","0","0","0","0","0","0","0","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1239,2478,"U","4","05039","0132"
"22089","3000252.031","3000252.031.02","3000252","01","02","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",1,"2","56","2","2","2","2","3","2","2","2","2","2","1","2","2","1","1","1","2","2","2","2","2","2","2","1","2","3","3","1","0","0","0","1","0","0","1","0","0","0","0","0","0","2","2","2","1","1","","","","2","1","","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","1","1","1","0","1","0","0","1","1","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",938,1876,"U","2","05040","0130"
"22090","3000252.075","3000252.075.01","3000252","02","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",1,"2","30","2","1","2","2","3","2","1","2","2","2","1","2","1","4","1","1","1","1","2","2","2","2","1","2","2","2","3","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","2","1","1","2","2","","2","1","2","2","","2","4","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2",938,938,"U","2","05040","0130"
"22091","3000252.084","3000252.084.02","3000252","03","02","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",1,"2","23","1","1","1","1","3","1","1","3","3","1","1","1","1","2","2","2","1","2","2","2","2","2","2","2","2","1","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","2","2","1","1","2","","","2","2","4","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",938,1876,"U","2","05040","0130"
"22092","3000252.127","3000252.127.02","3000252","04","02","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",1,"2","71","2","2","3","1","3","1","1","2","2","2","2","1","2","4","1","1","1","2","1","2","1","2","1","1","2","3","3","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","1","1","1","1","4","3","4","4","3","4","4","3","3","3","1","1","0","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","1","1","1","0","1","0","0","0","3","2","","1","01","","","0","0","0","0","0","0","0","1","0","1","01","","","0","0","0","0","0","0","0","1","0","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",938,2814,"U","2","05040","0130"
"22093","3000252.178","3000252.178.01","3000252","05","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",1,"1","40","2","1","1","2","3","1","1","2","2","2","2","2","2","4","1","1","1","2","1","2","1","1","1","1","2","2","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","1","1","1","2","","2","1","2","4","","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","1","0","1","0","1","0","1","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",938,2814,"U","2","05040","0130"
"22094","3000273.010","3000273.010.01","3000273","01","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",4,"2","56","1","1","3","1","3","1","1","3","3","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","2","1","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","2","2","1","1","2","","","2","2","3","","","3","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",976,976,"U","2","05041","0130"
"22095","3000273.032","3000273.032.01","3000273","02","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",4,"1","78","2","1","1","2","3","3","1","2","2","2","1","1","3","1","2","2","2","2","2","2","2","2","2","2","2","3","2","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","2","2","1","1","3","","","3","3","3","","","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","3",976,1951,"U","2","05041","0130"
"22096","3000273.052","3000273.052.01","3000273","03","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",4,"2","51","2","2","2","2","3","1","1","1","2","3","1","2","2","3","2","2","1","2","2","2","2","2","1","3","2","2","3","0","1","1","0","1","0","0","0","0","0","0","0","0","0","2","1","1","1","1","","3","4","1","1","","4","4","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","0","1","0","1","0","0","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","3",976,1951,"U","2","05041","0130"
"22097","3000273.097","3000273.097.01","3000273","05","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",4,"1","73","2","1","3","2","3","2","1","2","2","2","1","1","3","1","2","1","2","2","2","2","2","2","2","1","2","3","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","3","3","3","3","2","3","3","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","1","1","0","1","1","0","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","3",976,976,"U","2","05041","0130"
