"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP4_1","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"10673","1401701.042","1401701.042.01","1401701","04","01","14","Jalisco","039","Guadalajara","0001","59","Guadalajara","0122","01",0,"1","-",3,"2","60","2","1","3","2","3","1","1","2","2","3","1","1","1","4","2","2","2","2","2","2","2","2","1","1","2","2","2","0","0","0","0","1","0","1","1","0","0","0","0","0","0","1","1","1","1","1","4","4","1","1","1","4","4","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","4",1,10921,"U","3","24310","0670"
"10674","1401701.051","1401701.051.01","1401701","05","01","14","Jalisco","039","Guadalajara","0001","59","Guadalajara","0122","01",0,"1","-",3,"2","50","2","1","1","2","3","1","1","2","2","2","1","1","1","3","1","2","1","2","2","2","2","2","1","1","2","1","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","2","2","1","1","2","2","2","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","1","0","0","1","1","1","1","0","0","0","4",2,2184,"U","3","24310","0670"
"10675","1401701.082","1401701.082.02","1401701","01","02","14","Jalisco","039","Guadalajara","0001","59","Guadalajara","0122","01",0,"1","-",3,"1","25","2","1","2","2","3","1","1","1","2","3","1","1","1","3","2","2","1","2","2","2","2","2","1","1","2","3","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","4","4","1","1","1","4","4","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","0","0","3",1,4368,"U","3","24310","0670"
"10676","1401701.100","1401701.100.02","1401701","02","02","14","Jalisco","039","Guadalajara","0001","59","Guadalajara","0122","01",0,"1","-",3,"2","51","2","1","2","2","3","1","1","2","2","3","1","1","1","4","2","2","2","2","2","2","2","2","1","1","2","2","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","4","4","1","1","1","4","4","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","4",1,4368,"U","3","24310","0670"
"10677","1401757.003","1401757.003.02","1401757","03","02","14","Jalisco","039","Guadalajara","0001","59","Guadalajara","0122","01",0,"0","-",1,"2","67","2","2","3","2","3","2","1","2","2","1","2","2","3","4","1","2","1","2","2","2","2","2","1","1","3","3","3","1","0","0","0","1","0","1","0","0","0","0","0","0","0","2","2","2","2","2","","","","","","","","","","","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","0","0","0","2",2,8620,"U","3","24320","0670"
"10678","1401757.027","1401757.027.02","1401757","04","02","14","Jalisco","039","Guadalajara","0001","59","Guadalajara","0122","01",0,"0","-",1,"2","51","2","1","1","2","3","2","2","2","2","3","2","2","3","3","2","2","1","2","2","2","2","2","1","1","2","3","3","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","1","1","1","1","4","4","9","2","2","4","4","3","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3",2,8620,"U","3","24320","0670"
"10679","1401757.048","1401757.048.02","1401757","05","02","14","Jalisco","039","Guadalajara","0001","59","Guadalajara","0122","01",0,"0","-",1,"2","31","2","1","3","2","3","2","1","1","2","2","2","2","2","4","1","2","1","1","1","1","2","1","1","1","2","3","3","1","0","0","0","1","0","0","1","0","0","0","0","0","0","2","1","1","1","1","","2","2","1","1","","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","1","0","1","1","0","1","1","1","1","1","0","0","0","4",1,6465,"U","3","24320","0670"
"10680","1401757.071","1401757.071.02","1401757","01","02","14","Jalisco","039","Guadalajara","0001","59","Guadalajara","0122","01",0,"0","-",1,"2","68","2","1","3","2","3","2","2","2","2","3","2","2","2","1","2","2","1","2","2","2","2","2","1","3","2","3","3","0","0","0","0","1","0","0","1","0","0","1","0","0","0","2","2","1","2","2","","","2","","","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","2",3,4310,"U","3","24320","0670"
"10681","1401757.095","1401757.095.01","1401757","02","01","14","Jalisco","039","Guadalajara","0001","59","Guadalajara","0122","01",0,"0","-",1,"2","71","2","1","1","2","3","2","2","1","1","2","3","2","2","4","1","1","1","1","2","2","2","2","1","1","2","3","2","1","0","0","0","1","0","0","1","0","0","0","0","0","0","2","2","1","1","1","","","3","2","2","","","3","3","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0","1","1","1","1","1","0","0","0","4",2,2155,"U","3","24320","0670"
"10682","1401763.006","1401763.006.01","1401763","01","01","14","Jalisco","039","Guadalajara","0001","59","Guadalajara","0122","01",0,"0","-",2,"1","36","2","1","2","2","3","2","2","3","3","2","2","2","2","4","2","1","1","2","2","1","2","2","3","2","2","2","3","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","3",1,2321,"U","3","24330","0670"
"10683","1401763.031","1401763.031.03","1401763","02","03","14","Jalisco","039","Guadalajara","0001","59","Guadalajara","0122","01",0,"0","-",2,"1","24","1","1","1","1","3","1","1","1","2","1","1","1","1","1","2","1","1","9","2","1","2","2","2","2","2","3","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","1","1","1","1","","1","1","1","1","","1","1","1","1","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","2",1,6962,"U","3","24330","0670"
