"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"42","0100539.016","0100539.016.01","0100539","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",3,"1","55","2","1","2","2","3","2","2","1","1","1","1","1","1","4","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1034,2067,"U","3","00011","0140",""
"43","0100539.050","0100539.050.03","0100539","04","03","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",3,"1","20","2","1","2","1","3","1","1","2","2","1","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","4","3","3","4","2","4","4","4","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1034,3101,"U","3","00011","0140",""
"44","0100539.084","0100539.084.05","0100539","03","05","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",3,"1","19","1","1","1","1","3","1","1","1","1","1","1","1","1","3","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","3","1","1","1","2","3","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1034,5168,"U","3","00011","0140",""
"45","0100539.101","0100539.101.02","0100539","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",3,"2","43","2","1","2","2","3","1","1","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1034,3101,"U","3","00011","0140",""
"46","0100551.014","0100551.014.02","0100551","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",3,"2","54","1","2","2","2","3","1","1","3","3","1","1","2","1","4","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","1","1","","3","3","2","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",936,1872,"U","2","00012","0139",""
"47","0100551.036","0100551.036.02","0100551","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",3,"2","59","1","1","3","2","3","2","2","2","2","2","2","2","2","4","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","","2","2","2","2","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",936,4681,"U","2","00012","0139",""
"48","0100551.056","0100551.056.01","0100551","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",3,"1","40","1","1","1","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","2","2","2","2","4","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",936,1872,"U","2","00012","0139",""
"49","0100551.079","0100551.079.01","0100551","04","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",3,"2","57","2","2","3","2","3","2","2","2","2","2","2","2","2","4","1","1","1","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0","0","0","3",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",936,6553,"U","2","00012","0139",""
"50","0100551.100","0100551.100.11","0100551","05","11","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,1,"-",3,"1","40","1","2","1","2","3","2","1","2","2","1","1","2","1","3","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","2","2","1","1","3","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","3",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",936,6553,"U","2","00012","0139",""
"51","0100574.017","0100574.017.02","0100574","05","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",1,"2","37","1","1","1","1","3","1","1","1","1","3","1","2","1","2","2","2","1","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","4","2","9","2","2","3","2","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","1","0","1","1","1","0","1","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",1317,2635,"U","4","00013","0141",""
"52","0100574.104","0100574.104.02","0100574","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",1,"2","72","2","1","3","1","3","1","1","1","1","3","1","2","3","4","2","2","2","2","2","2","2","2","1","1","2","3","3","2","2","2","2","2","1","1","1","2","1","1","3","3","","2","2","3","3","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4",2,"1","2","2","","2","2","2","1","2","2","2","2","2","3",1317,3952,"U","4","00013","0141",""
"53","0100574.113","0100574.113.02","0100574","04","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",1,"1","68","1","1","3","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","1","2","2","1","1","1","1","1","2","2","9","9","9","2","2","9","9","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","4",1317,2635,"U","4","00013","0141",""
"54","0100586.003","0100586.003.01","0100586","05","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",4,"2","51","2","1","1","2","3","3","1","2","2","3","1","2","3","4","1","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","3","3","3","1","","3","3","3","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","1","1","1","1","1","1","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",995,995,"U","4","00014","0141",""
"55","0100586.094","0100586.094.01","0100586","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",4,"2","60","2","2","2","2","3","2","2","2","2","3","2","2","3","4","1","2","2","2","2","2","2","2","1","1","1","3","3","2","2","2","2","2","1","1","1","1","1","1","3","3","3","1","1","3","3","3","1","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",995,995,"U","4","00014","0141",""
"56","0100586.104","0100586.104.02","0100586","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",4,"2","41","2","1","1","2","3","3","3","3","3","1","3","3","3","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","2","2","","2","2","","2","","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","1","1","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","1","2","2","2","1",995,1990,"U","4","00014","0141",""
"57","0100664.017","0100664.017.01","0100664","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",3,"1","60","1","1","1","1","3","1","1","1","1","3","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","1","1","2","2","3","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",953,953,"U","4","00015","0141",""
"58","0100664.047","0100664.047.01","0100664","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",3,"1","77","1","1","3","1","3","1","1","1","1","3","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","","","2","","2","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",953,1905,"U","4","00015","0141",""
"59","0100664.074","0100664.074.01","0100664","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",3,"2","51","1","1","1","1","9","1","1","1","1","3","1","3","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",953,3810,"U","4","00015","0141",""
"60","0100664.089","0100664.089.03","0100664","04","03","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",3,"2","28","1","1","1","1","3","3","3","3","3","3","1","3","3","2","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","2","1","1","1","2","","2","1","1","","","2","1","1","","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",953,2858,"U","4","00015","0141",""
"61","0100664.110","0100664.110.01","0100664","05","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",3,"1","58","2","1","1","1","3","3","2","2","2","3","2","2","2","2","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","4","4","9","2","2","4","4","9","2","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","3",2,"2","","2","","1","2","2","2","2","2","2","2","2","1",953,2858,"U","4","00015","0141",""
"62","0100768.012","0100768.012.01","0100768","04","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",4,"2","45","2","1","1","2","3","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","4","2","","","","4","3","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1004,2008,"U","2","00016","0139",""
"63","0100768.032","0100768.032.02","0100768","05","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,1,"-",4,"2","32","2","1","3","2","3","1","1","2","2","3","1","2","1","3","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","4","4","4","4","","4","4","4","4","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","0","0","1","1","1","1","0","0","0","0","4",2,"2","","2","","1","2","2","1","2","2","2","2","2","1",1004,1004,"U","2","00016","0139",""
"64","0100768.059","0100768.059.02","0100768","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,1,"-",4,"1","47","2","1","1","2","3","1","1","3","2","1","3","3","1","1","2","1","2","1","1","2","2","1","2","1","2","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","4","2","","3","2","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","1","0","0","1","0","1","1","1","0","0","0","4",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",1004,2008,"U","2","00016","0139",""
"65","0100768.072","0100768.072.02","0100768","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",4,"2","41","1","1","2","1","3","1","1","1","1","1","1","1","1","4","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","","","","2","2","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","1","0","1","0","1","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1004,2008,"U","2","00016","0139",""
"66","0100768.091","0100768.091.01","0100768","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",4,"1","48","1","1","1","1","3","3","1","2","2","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","","2","2","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","3",2,"1","2","1","2","2","2","2","2","2","2","2","2","2","1",1004,4016,"U","2","00016","0139",""
"67","0100805.009","0100805.009.02","0100805","05","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",5,"1","36","2","1","1","2","3","1","1","1","1","1","1","1","2","4","1","1","1","1","1","1","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","1","4","2","2","1","1","4","3","1","1","1","1","1","0","1","0","1","1","0","0","0","1","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","1","1","1","0","0","0","0","0","3",2,"1","1","1","1","2","1","2","1","2","2","2","1","2","1",859,2576,"U","3","00017","0140",""
"68","0100805.035","0100805.035.01","0100805","04","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",0,0,"-",5,"1","19","1","1","1","1","3","1","1","1","1","1","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","3","2","1","1","3","4","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",859,859,"U","3","00017","0140",""
"69","0100805.054","0100805.054.05","0100805","01","05","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0223","01",1,1,"-",5,"1","45","2","1","2","2","3","1","1","2","2","1","1","2","2","3","1","1","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","1","1","1","1","1","3","3","4","2","1","3","3","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",859,1717,"U","3","00017","0140",""
