"","ID_PER","ID_VIV","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","DOMINIO","FAC_SEL","UPM_DIS","EST","EST_DIS"
"15844","1901457.082.01","1901457.082","1901457","03","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",3,"1","50","2","1","2","2","3","1","1","1","1","3","1","2","1","4","1","1","1","2","1","1","2","2","2","2","2","3","3","2","2","2","2","2","1","1","1","1","1","1","2","4","3","4","9","2","4","3","4","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","1","0","1","0","1","1","0","0","0","0","3","1","2","1","1","2","2","2","2","2","2","2","2","2","1","U",283,"36340","4","0880"
"15845","1901457.109.01","1901457.109","1901457","04","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",3,"1","69","1","1","3","1","3","1","1","1","1","3","1","3","1","2","2","2","2","2","2","2","2","2","2","3","2","3","3","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","3","U",567,"36340","4","0880"
"15846","1901464.028.02","1901464.028","1901464","02","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",3,"2","49","2","1","1","2","3","1","1","2","3","2","2","1","3","4","2","2","2","2","2","2","2","2","3","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","4","3","2","1","1","4","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","9","9","9","2","U",646,"36350","2","0860"
"15847","1901464.051.02","1901464.051","1901464","03","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",3,"2","32","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","2","U",646,"36350","2","0860"
"15848","1901464.095.04","1901464.095","1901464","05","04","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",3,"2","29","2","1","1","2","3","2","2","2","2","2","1","2","2","3","1","1","1","1","1","1","2","2","1","1","1","1","3","2","1","2","1","2","2","1","1","1","1","1","3","3","3","2","3","3","3","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","3","2","","2","","1","2","2","2","2","2","2","2","2","1","U",861,"36350","2","0860"
"15849","1901465.008.01","1901465.008","1901465","01","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"1","39","2","1","1","2","3","1","1","2","2","2","2","1","1","1","2","1","1","2","1","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","2","3","3","1","1","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3","U",409,"36360","2","0860"
"15850","1901465.034.03","1901465.034","1901465","02","03","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"2","22","1","1","3","1","3","1","1","1","1","2","1","1","1","1","1","1","1","2","2","2","2","2","2","1","2","2","3","2","2","2","2","2","2","1","1","1","1","1","3","2","1","1","1","3","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","0","0","1","1","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","2","U",613,"36360","2","0860"
"15851","1901465.059.01","1901465.059","1901465","03","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"2","27","2","2","2","2","3","2","2","2","2","2","2","2","2","4","1","1","1","2","2","1","2","2","1","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1","U",204,"36360","2","0860"
"15852","1901465.082.02","1901465.082","1901465","04","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"2","67","2","1","3","1","3","2","2","3","3","3","2","2","3","3","2","2","2","2","2","1","2","2","1","3","2","1","3","2","2","2","2","2","2","1","1","1","1","1","3","3","1","1","1","3","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1","U",409,"36360","2","0860"
"15853","1901465.111.04","1901465.111","1901465","05","04","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"1","21","1","1","1","1","3","2","2","1","2","2","1","1","1","2","1","1","2","1","1","2","2","2","1","1","1","1","3","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","2","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","1","1","1","0","0","0","0","2","1","2","2","","2","2","2","2","2","2","9","9","9","3","U",817,"36360","2","0860"
"15854","1901471.002.02","1901471.002","1901471","01","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"1","-",5,"2","47","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","1","1","1","3","2","2","2","2","2","2","2","2","2","1","1","","","","2","2","","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","","2","","2","2","2","2","2","2","2","2","2","1","U",352,"36370","3","0870"
"15855","1901471.024.02","1901471.024","1901471","02","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",5,"2","56","2","2","3","2","3","2","2","2","2","2","2","2","2","3","1","1","1","1","2","2","2","2","2","2","3","1","3","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","3","U",528,"36370","3","0870"
"15856","1901471.046.02","1901471.046","1901471","03","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",5,"2","69","1","1","3","1","3","1","1","3","3","1","1","1","1","2","2","2","2","2","2","2","2","2","3","2","2","2","3","2","2","2","2","2","2","1","2","2","1","2","1","","","9","","1","","","9","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","6","U",1055,"36370","3","0870"
"15857","1901471.071.01","1901471.071","1901471","04","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",5,"2","57","1","1","3","1","3","1","1","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3","U",352,"36370","3","0870"
"15858","1901471.095.03","1901471.095","1901471","05","03","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"1","-",5,"2","45","1","1","3","1","3","2","2","2","2","2","2","2","2","4","2","2","1","2","2","1","2","2","1","1","1","1","3","2","2","2","2","2","2","1","1","1","1","1","3","1","1","1","1","4","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","4","U",704,"36370","3","0870"
"15859","1901474.001.01","1901474.001","1901474","01","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",1,"1","40","1","1","1","1","1","1","1","1","2","3","1","2","1","1","1","1","2","2","1","2","2","2","1","2","2","1","3","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","2","2","","2","2","2","2","2","2","2","2","2","3","U",362,"36380","3","0870"
"15860","1901474.021.02","1901474.021","1901474","02","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",1,"2","62","1","1","3","1","3","2","2","2","2","3","1","2","2","3","2","2","1","2","2","1","2","1","1","1","1","1","3","2","2","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","4","U",362,"36380","3","0870"
"15861","1901474.039.03","1901474.039","1901474","03","03","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",1,"1","39","1","1","3","1","3","2","2","2","2","1","1","2","2","1","2","1","2","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","3","3","1","1","1","2","2","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","2","1","2","2","","2","2","2","2","2","2","9","9","9","1","U",543,"36380","3","0870"
"15862","1901474.060.02","1901474.060","1901474","04","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",1,"2","34","1","1","1","1","3","1","1","1","1","1","1","2","1","2","1","1","2","2","1","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","1","2","1","1","1","1","2","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","","2","","1","2","2","2","2","1","2","2","2","1","U",724,"36380","3","0870"
"15863","1901483.016.02","1901483.016","1901483","01","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",5,"2","58","1","1","1","1","3","3","1","3","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","1","","","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","3","U",516,"36390","3","0870"
"15864","1901483.041.01","1901483.041","1901483","02","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",5,"2","53","1","1","1","1","3","1","1","3","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","1","","","1","2","2","","","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","1","U",344,"36390","3","0870"
"15865","1901483.063.01","1901483.063","1901483","03","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"1","-",5,"1","67","1","1","3","2","3","3","2","2","3","3","1","2","3","1","2","1","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","1","2","1","1","1","2","","3","1","1","1","","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","3","U",344,"36390","3","0870"
"15866","1901483.088.02","1901483.088","1901483","04","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"1","-",5,"2","30","1","1","3","1","3","1","1","3","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","1","","1","","","1","","1","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","2","U",172,"36390","3","0870"
"15867","1901483.116.01","1901483.116","1901483","05","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",5,"2","83","1","1","3","1","3","3","3","3","3","3","1","1","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","1","","","2","","2","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","4","U",1033,"36390","3","0870"
"15868","1901488.012.01","1901488.012","1901488","01","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",4,"1","34","1","1","1","1","3","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1","U",523,"36400","3","0870"
"15869","1901488.028.03","1901488.028","1901488","02","03","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",4,"2","22","1","1","3","1","1","1","1","1","1","2","1","2","1","4","2","2","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","2","","","1","1","3","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","2","","2","","1","2","1","1","2","1","2","2","2","3","U",523,"36400","3","0870"
"15870","1901488.044.03","1901488.044","1901488","03","03","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",4,"1","19","1","1","3","1","1","1","2","1","1","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","1","1","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","3","U",697,"36400","3","0870"
"15871","1901488.059.01","1901488.059","1901488","04","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",4,"1","76","1","1","3","1","3","3","1","1","1","3","1","1","3","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","2","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","4","U",174,"36400","3","0870"
"15872","1901488.075.01","1901488.075","1901488","05","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",4,"1","46","1","1","2","1","3","1","1","1","2","1","1","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","1","1","1","1","","1","1","1","2","","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1","U",349,"36400","3","0870"
"15873","1901489.009.01","1901489.009","1901489","01","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"1","40","1","1","1","1","3","1","1","1","2","3","1","1","1","4","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","2","9","1","1","1","2","9","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1","U",312,"36410","3","0870"
"15874","1901489.033.02","1901489.033","1901489","02","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"2","52","1","1","3","1","3","1","1","3","3","1","3","1","1","1","2","2","2","2","2","2","2","2","3","2","2","2","3","2","2","2","2","2","2","1","2","2","1","2","1","","","1","","1","","","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","3","U",468,"36410","3","0870"
"15875","1901489.060.02","1901489.060","1901489","03","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"1","34","1","1","1","1","3","1","1","1","2","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","","2","2","1","1","","2","3","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3","U",624,"36410","3","0870"
"15876","1901489.083.02","1901489.083","1901489","04","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"2","55","1","1","3","1","3","1","1","1","2","3","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","2","2","","1","1","","","","1","1","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3","U",624,"36410","3","0870"
"15877","1901489.105.01","1901489.105","1901489","05","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"1","28","1","1","1","1","3","1","1","1","1","3","1","1","1","4","1","2","1","2","2","2","2","2","1","2","2","1","3","1","1","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","1","2","2","","2","2","2","2","2","2","2","2","2","1","U",312,"36410","3","0870"
"15878","1901491.021.06","1901491.021","1901491","01","06","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",3,"1","72","1","1","3","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","1","2","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","3","U",463,"36420","3","0870"
"15879","1901491.045.01","1901491.045","1901491","02","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",3,"1","61","1","1","1","1","3","1","3","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","1","1","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","1","U",154,"36420","3","0870"
"15880","1901491.074.02","1901491.074","1901491","03","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",3,"2","34","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","3","U",309,"36420","3","0870"
"15881","1901491.096.01","1901491.096","1901491","04","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",3,"2","74","1","1","3","1","3","3","1","1","3","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","2","1","","1","1","","1","","1","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","1","2","2","","2","2","2","2","2","2","2","2","2","3","U",154,"36420","3","0870"
"15882","1901491.119.01","1901491.119","1901491","05","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",3,"2","34","1","1","1","1","3","1","1","1","3","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","1","U",154,"36420","3","0870"
"15883","1901515.016.01","1901515.016","1901515","01","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",5,"2","67","1","1","3","1","3","1","1","3","3","3","1","3","3","4","2","2","2","2","2","2","2","2","2","3","2","3","3","2","2","2","2","2","2","1","2","2","2","2","1","","","","","1","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","2","2","","2","2","2","2","2","2","2","2","2","4","U",310,"36430","4","0880"
"15884","1901515.084.02","1901515.084","1901515","04","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",5,"2","59","1","1","3","1","3","1","1","1","1","3","1","2","1","1","2","2","2","2","2","2","2","2","3","1","2","3","3","2","2","2","2","2","2","1","2","2","1","1","1","","","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","4","U",1241,"36430","4","0880"
"15885","1901517.011.02","1901517.011","1901517","01","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"2","46","1","1","3","1","3","1","1","1","1","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","2","1","1","1","1","","2","2","2","2","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1","U",927,"36440","4","0880"
