"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVEGEO","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","CVE_LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP4_1_1","BP4_1_2","BP4_1_3","BP4_2","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"0100383.0006.02","0100383.0006.02.02","0100383","02","02","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","1","2","48","2","2","1","2","3","3","3","3","2","3","1","3","3","4","1","2","2","1","1","1","2","2","1","1","1","2","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","2","2","2","2","2","3","2","9","2","","","","","","","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","4","2","3","3","3","2","1302","2605","U","2","00010","0002"
"0100383.0047.05","0100383.0047.05.02","0100383","05","02","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","1","2","20","1","1","1","2","3","1","1","1","2","2","1","2","1","2","2","1","2","1","1","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","3","2","2","2","4","3","2","2","2","2","1","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","3","1","2","1","2","2","1302","2605","U","2","00010","0002"
"0100383.0103.03","0100383.0103.03.01","0100383","03","01","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","1","2","34","2","1","1","2","3","2","2","2","2","3","1","2","1","3","1","1","1","1","1","1","2","2","1","1","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","4","2","2","2","1","1","1","1","1","1","9","9","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","1","0","1","0","1","0","0","0","4","2","2","2","4","1","1302","1302","U","2","00010","0002"
"0100383.0128.01","0100383.0128.01.02","0100383","01","02","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","1","2","48","1","1","1","1","3","1","1","2","1","3","1","1","1","4","2","2","1","1","2","2","2","1","1","1","2","2","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","2","2","1","2","2","2","9","9","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","3","1","3","2","9","2","1302","3907","U","2","00010","0002"
"0100395.0025.01","0100395.0025.01.01","0100395","01","01","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","3","1","41","1","1","1","1","3","3","3","1","1","3","1","1","3","2","1","1","1","1","2","1","2","2","2","2","2","3","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","1","3","2","3","2","3","2","2","1","","","2","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","3","1","2","2","2","2","1273","2545","U","2","00011","0002"
"0100395.0046.03","0100395.0046.03.02","0100395","03","02","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","1","-","3","2","35","2","1","3","2","3","2","1","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","1","1","2","2","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","1","1","0","0","0","2","2","2","2","2","2","1273","3818","U","2","00011","0002"
"0100395.0073.02","0100395.0073.02.02","0100395","02","02","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","3","2","43","1","1","1","1","3","2","1","3","3","3","3","3","3","4","1","1","1","1","1","2","2","1","1","1","2","1","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","2","4","4","4","4","4","4","4","4","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","0","0","1","1","0","1","1","1","1","1","0","0","0","4","1","4","4","4","2","1273","2545","U","2","00011","0002"
"0100395.0074.04","0100395.0074.04.02","0100395","04","02","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","1","-","3","2","34","1","1","1","1","3","1","1","1","1","1","1","1","1","3","1","1","2","1","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","3","3","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","3","1","2","2","2","1","1273","2545","U","2","00011","0002"
"0100395.0105.05","0100395.0105.05.05","0100395","05","05","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","1","-","3","2","75","1","1","3","1","3","1","3","1","3","3","1","1","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","2","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","9","2","4","2","2","2","1273","5090","U","2","00011","0002"
"0100417.0020.51","0100417.0020.51.01","0100417","51","01","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","5","1","48","1","1","1","1","3","1","1","1","1","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","2","1","1","2","1138","3413","U","2","00012","0002"
"0100417.0045.52","0100417.0045.52.02","0100417","52","02","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","5","2","31","1","1","1","2","3","1","1","2","1","1","1","2","1","2","1","2","1","1","2","1","2","2","2","1","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","2","2","2","2","2","2","2","1","2","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","0","1","1","0","0","0","2","1","2","2","1","2","1138","2276","U","2","00012","0002"
"0100417.0070.53","0100417.0070.53.01","0100417","53","01","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","5","2","34","1","1","1","2","3","1","1","2","2","1","1","2","1","4","2","2","1","2","2","2","2","2","1","1","1","2","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","2","3","2","2","1","2","1","1","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4","1","2","2","2","2","1138","1138","U","2","00012","0002"
"0100417.0094.54","0100417.0094.54.01","0100417","54","01","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","2","-","5","1","56","1","1","1","1","3","1","1","1","1","3","1","1","1","1","1","2","2","2","1","2","2","2","2","2","2","2","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","3","3","2","2","2","1","1","1","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3","1","2","2","2","2","1138","2276","U","2","00012","0002"
"0100417.0116.55","0100417.0116.55.03","0100417","55","03","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","5","2","23","2","2","2","2","3","2","2","2","2","3","1","2","2","3","2","1","2","1","1","2","2","2","1","1","2","2","3","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","1","0","1","1","1","1","1","0","0","0","3","1","2","2","2","2","1138","4551","U","2","00012","0002"
"0100461.0035.02","0100461.0035.02.03","0100461","02","03","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","2","1","27","1","1","1","1","3","1","1","1","1","2","1","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","2","3","2","2","2","2","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","1","1","0","1","1","0","1","1","0","0","0","3","1","2","3","4","2","1054","3161","U","4","00013","0001"
"0100461.0063.03","0100461.0063.03.05","0100461","03","05","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","1","-","2","1","26","1","1","2","2","3","1","1","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","1","1","2","1","3","3","2","2","1","1","1","1","","","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","0","0","1","1","0","1","0","1","0","1","0","1","0","0","0","2","1","2","2","2","1","1054","3161","U","4","00013","0001"
"0100461.0092.04","0100461.0092.04.01","0100461","04","01","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","2","2","31","2","1","1","2","3","2","1","2","2","2","1","2","2","4","1","2","1","2","1","2","2","2","1","1","1","1","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","3","2","3","2","3","2","3","2","3","2","3","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","1","0","1","1","1","1","1","0","0","0","4","1","4","4","4","2","1054","2107","U","4","00013","0001"
"0100461.0124.05","0100461.0124.05.02","0100461","05","02","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","2","2","70","1","2","3","2","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","2","2","2","2","2","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","0","0","0","1","0","1","0","0","1","1","0","0","0","3","2","2","2","2","2","1054","3161","U","4","00013","0001"
"0100471.0006.02","0100471.0006.02.02","0100471","02","02","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","1","2","51","1","1","1","1","3","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","2","1","1","2","2","3","2","","","2","2","2","2","","","","","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","1","0","1","1","0","0","1","0","0","0","3","2","2","2","2","2","1108","3323","U","3","00014","0003"
"0100471.0056.01","0100471.0056.01.03","0100471","01","03","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","1","2","20","1","1","1","1","3","1","1","1","1","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","0","1","1","0","0","0","0","0","0","0","1","0","0","0","2","2","1","2","2","1","","","","","1","1","","","","","2","1","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","3","1","2","2","2","2","1108","3323","U","3","00014","0003"
"0100471.0129.03","0100471.0129.03.03","0100471","03","03","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","1","2","18","1","1","3","1","1","1","1","1","1","1","1","3","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","3","2","2","1","1","1","1","1","2","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","0","1","0","1","0","1","1","1","0","0","0","2","1","2","2","2","2","1108","3323","U","3","00014","0003"
"0100471.0165.04","0100471.0165.04.01","0100471","04","01","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","1","1","30","1","1","1","1","3","1","1","1","1","1","1","2","1","4","2","1","2","2","2","2","2","1","2","2","2","2","2","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","1","1","1","2","1","3","3","1","2","1","2","1","1","","","1","1","1","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","3","1","2","3","3","2","1108","2215","U","3","00014","0003"
"0100590.0019.04","0100590.0019.04.01","0100590","04","01","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","3","1","57","1","1","1","1","3","2","1","2","2","3","1","2","1","1","2","2","2","2","2","2","2","2","1","2","2","3","2","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","1","1","1","1","1","2","2","1","1","3","3","1","2","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","1","0","1","1","1","1","1","0","0","0","2","2","4","2","3","2","1204","6021","U","4","00015","0001"
"0100590.0044.05","0100590.0044.05.01","0100590","05","01","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","3","2","67","1","1","3","1","3","1","1","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","3","2","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","1","1","1","2","2","1","2","1","2","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","1","0","1","0","1","1","1","0","0","0","2","1","2","1","1","2","1204","1204","U","4","00015","0001"
"0100590.0050.01","0100590.0050.01.01","0100590","01","01","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","3","1","34","1","1","1","1","3","1","1","1","1","3","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","2","1","2","3","1","1","3","3","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","2","1","2","1","1","1","1204","1204","U","4","00015","0001"
"0100590.0075.02","0100590.0075.02.01","0100590","02","01","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","3","1","55","2","1","1","2","3","2","2","2","2","2","2","2","2","3","1","1","2","2","2","2","2","2","2","2","2","3","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","2","1","3","3","3","3","3","3","2","2","","","2","3","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1","0","1","1","0","1","1","1","0","1","0","0","0","3","2","4","3","3","2","1204","2409","U","4","00015","0001"
"0100590.0086.03","0100590.0086.03.01","0100590","03","01","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","3","1","53","1","1","1","1","3","1","1","1","1","3","1","1","3","2","2","1","2","2","2","2","2","2","1","2","2","3","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1","0","0","1","0","1","0","1","0","1","0","0","0","2","1","4","2","2","1","1204","2409","U","4","00015","0001"
"0100619.0041.02","0100619.0041.02.01","0100619","02","01","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","1","2","53","2","1","1","3","3","2","3","3","3","2","1","3","1","4","1","1","1","1","1","2","2","2","1","2","1","2","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","2","1","1","1","1","4","4","","","2","2","1","2","9","9","1","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1","0","1","0","0","1","1","0","0","0","4","1","2","2","4","1","1433","1433","U","2","00016","0002"
"0100619.0066.03","0100619.0066.03.04","0100619","03","04","010010001","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0126","01","0","0","-","1","2","25","1","1","3","1","3","3","1","1","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","2","2","2","3","3","4","3","2","2","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","2","2","2","2","2","1433","5730","U","2","00016","0002"
