"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVEGEO","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","CVE_LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_6_7","BP1_6_8","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"0916226.0115.01","0916226.0115.01.01","0916226","01","01","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","2","1","51","1","1","1","1","3","1","1","1","2","1","1","2","1","4","1","1","1","1","1","1","1","1","2","1","1","1","3","2","1","2","2","2","2","2","2","3","1","1","1","1","1","","","2","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","482","2408","U","2","01631","1623"
"0916254.0011.01","0916254.0011.01.03","0916254","01","03","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","1","-","2","1","50","2","2","2","2","3","2","2","2","2","2","2","2","2","3","1","1","2","1","9","9","2","2","2","2","2","3","3","2","2","2","2","2","1","2","2","3","2","1","1","1","1","","","","","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","1","0","1","0","1","1","1","0","1","0","0","0","3","2","1","2","2","","2","2","2","2","2","2","2","2","2","498","498","U","2","01626","1623"
"0916254.0043.02","0916254.0043.02.02","0916254","02","02","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","2","2","36","1","1","1","2","3","1","1","1","1","1","1","2","1","1","2","1","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","2","2","3","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","2","2","","2","2","2","2","2","2","2","2","2","498","995","U","2","01626","1623"
"0916254.0072.03","0916254.0072.03.01","0916254","03","01","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","2","1","57","2","1","3","2","3","2","1","2","2","3","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","3","3","2","1","2","2","2","2","2","2","3","1","1","1","1","1","","","3","3","2","2","3","2","2","2","3","3","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","0","1","0","1","1","1","1","1","0","0","0","4","2","2","","2","","2","2","2","2","2","2","2","2","2","498","995","U","2","01626","1623"
"0916254.0102.04","0916254.0102.04.02","0916254","04","02","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","2","2","55","2","1","3","2","3","1","1","1","2","1","1","1","2","3","2","1","2","2","2","1","2","1","2","2","2","3","3","2","2","2","2","2","2","2","2","3","2","2","1","2","1","","","","","","","1","2","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","1","0","1","0","1","0","0","0","0","0","0","0","3","1","2","","2","","2","2","2","2","2","2","2","2","2","498","1991","U","2","01626","1623"
"0916254.0145.05","0916254.0145.05.01","0916254","05","01","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","2","1","29","1","1","1","1","3","1","1","1","1","2","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","1","1","","","2","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","1","0","1","0","1","1","0","0","0","0","0","0","1","1","2","","2","","2","2","2","2","2","2","2","2","2","498","995","U","2","01626","1623"
"0916284.0013.05","0916284.0013.05.01","0916284","05","01","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","1","1","40","2","1","1","2","3","2","2","2","2","2","2","2","2","4","2","1","1","2","1","2","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","3","1","1","1","2","1","","","3","4","2","3","2","3","","","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","0","0","1","1","1","0","1","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","405","810","U","4","01679","1670"
"0916284.0043.03","0916284.0043.03.02","0916284","03","02","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","1","2","38","1","1","1","1","3","1","1","1","1","3","1","2","1","2","2","1","2","2","2","2","2","1","2","1","1","3","2","2","2","2","2","2","2","1","2","3","1","1","1","1","1","","","2","2","3","3","2","3","2","3","2","3","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","2","2","","2","2","2","2","2","2","2","2","2","405","810","U","4","01679","1670"
"0916284.0051.02","0916284.0051.02.02","0916284","02","02","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","1","2","54","1","1","1","1","3","2","1","1","2","3","1","2","1","3","2","1","1","1","1","2","2","2","1","1","2","3","2","2","2","2","2","2","2","2","2","3","1","1","1","1","1","","","2","2","3","3","1","1","9","2","1","1","1","1","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","0","1","0","1","1","0","0","1","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","405","1215","U","4","01679","1670"
"0916284.0084.01","0916284.0084.01.03","0916284","01","03","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","1","2","49","2","1","3","2","3","2","1","1","1","1","1","1","1","4","1","1","2","1","1","1","2","2","2","2","1","3","2","2","2","1","2","2","2","2","1","3","1","1","1","2","1","","","2","3","2","2","1","1","","","1","1","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","1","1","0","1","0","0","0","4","1","1","2","2","","2","2","2","1","2","2","2","1","2","405","2431","U","4","01679","1670"
"0916284.0115.04","0916284.0115.04.01","0916284","04","01","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","1","2","74","2","1","3","1","3","1","1","2","2","3","1","2","3","3","2","1","2","1","1","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","3","1","1","1","2","1","","","2","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","4","2","2","","2","","2","2","2","2","2","2","2","2","2","405","405","U","4","01679","1670"
"0916292.0005.51","0916292.0005.51.02","0916292","51","02","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","4","2","46","2","1","2","2","3","3","2","2","2","2","1","2","2","4","2","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","1","2","2","1","2","3","1","1","1","1","1","","","4","3","9","4","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","4","2","2","","2","","2","2","2","2","2","2","2","2","2","488","1465","U","2","01627","1623"
"0916292.0033.52","0916292.0033.52.02","0916292","52","02","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","4","2","62","2","1","1","2","3","1","1","1","2","3","2","2","2","3","1","1","1","2","1","1","2","1","2","1","1","3","2","2","2","2","1","2","1","2","2","3","1","1","1","2","1","","","3","3","3","3","3","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","4","2","2","","2","","2","2","2","2","2","2","2","2","2","488","1465","U","2","01627","1623"
"0916292.0063.53","0916292.0063.53.02","0916292","53","02","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","4","2","54","2","1","3","2","3","2","1","1","2","2","1","2","2","3","2","1","1","2","2","2","2","2","1","1","2","3","2","2","2","2","2","2","2","2","2","3","1","1","1","1","1","","","2","3","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","488","977","U","2","01627","1623"
"0916292.0092.54","0916292.0092.54.05","0916292","54","05","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","4","1","36","1","1","1","1","3","2","1","2","2","2","1","2","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","1","1","1","1","1","","","2","2","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","4","2","2","","2","","2","2","2","2","2","2","2","2","2","488","2931","U","2","01627","1623"
"0916292.0126.55","0916292.0126.55.01","0916292","55","01","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","4","1","52","1","1","1","2","3","1","1","1","1","2","1","1","3","1","1","1","2","1","1","1","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","3","1","1","1","1","1","","","4","4","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","3","1","2","","2","","2","2","2","2","2","2","2","2","2","488","1465","U","2","01627","1623"
"0916307.0007.01","0916307.0007.01.01","0916307","01","01","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","2","1","22","1","1","1","1","3","1","1","3","3","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","1","1","1","2","1","","","1","1","1","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","418","836","U","2","01644","1623"
"0916307.0061.03","0916307.0061.03.01","0916307","03","01","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","2","1","47","2","1","1","2","3","3","2","2","2","2","2","2","2","3","1","1","2","2","1","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","3","1","1","1","1","1","","","3","3","2","3","2","3","2","3","2","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","1","0","1","0","1","0","0","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","418","836","U","2","01644","1623"
"0916307.0083.04","0916307.0083.04.01","0916307","04","01","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","2","1","39","2","1","1","2","3","1","1","1","2","2","1","2","2","3","1","1","1","1","1","1","2","1","1","1","2","3","2","1","1","2","2","2","1","2","2","3","1","1","1","2","1","","","3","3","2","2","2","2","","","2","2","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","0","1","1","1","1","0","0","0","0","4","1","1","2","1","1","2","2","2","2","2","2","2","2","2","418","836","U","2","01644","1623"
"0916307.0105.05","0916307.0105.05.01","0916307","05","01","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","2","1","41","2","2","1","1","3","3","1","1","2","2","1","2","2","3","1","1","1","1","1","1","2","1","1","2","2","2","2","2","2","1","2","2","1","2","2","3","1","1","1","2","1","","","3","3","3","3","2","3","","","2","3","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0","1","1","0","1","0","1","0","1","1","0","0","0","0","4","2","2","","2","","2","2","2","2","2","2","2","2","2","418","836","U","2","01644","1623"
"0916326.0022.55","0916326.0022.55.02","0916326","55","02","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","3","1","20","2","1","2","2","3","2","2","2","2","2","2","2","2","3","2","1","1","2","1","2","2","2","2","2","2","3","3","2","1","2","2","2","2","2","2","3","2","1","1","1","1","","","","","3","3","3","3","3","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","0","0","0","1","1","1","0","0","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","655","1310","U","3","01649","1647"
"0916326.0029.53","0916326.0029.53.02","0916326","53","02","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","3","2","71","2","1","3","2","3","2","1","3","3","1","1","1","2","3","2","1","2","2","1","1","2","2","1","1","2","3","3","2","2","2","1","2","2","2","2","3","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","1","2","","2","","2","2","2","1","2","2","2","2","2","655","1310","U","3","01649","1647"
"0916326.0062.54","0916326.0062.54.02","0916326","54","02","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","3","2","22","2","2","2","2","3","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","1","1","","","1","1","2","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","1","0","1","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","655","1965","U","3","01649","1647"
"0916326.0102.51","0916326.0102.51.05","0916326","51","05","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","3","1","36","2","1","1","2","3","1","1","1","2","1","1","1","1","3","1","2","2","2","2","2","2","2","1","2","1","3","3","2","2","2","2","2","1","1","2","3","1","1","1","1","1","","","2","2","2","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","1","0","1","0","1","0","1","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","655","3275","U","3","01649","1647"
"0916344.0027.01","0916344.0027.01.02","0916344","01","02","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","2","1","31","2","1","1","2","3","2","1","1","2","2","2","2","2","4","1","1","2","1","1","1","2","1","1","1","2","3","3","2","1","2","1","2","1","2","2","3","2","1","1","2","1","","","","","2","2","4","3","","","3","3","1","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","1","1","1","1","1","1","1","0","0","0","4","2","1","1","1","1","1","2","1","2","2","2","1","2","2","516","1031","U","3","01656","1647"
"0916344.0057.02","0916344.0057.02.01","0916344","02","01","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","2","2","32","2","1","2","2","3","1","1","2","2","2","1","2","2","3","1","1","2","1","1","1","2","1","2","1","1","3","3","2","1","2","1","2","2","2","2","3","2","1","1","2","1","","","","","2","1","2","3","","","2","3","1","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","1","1","1","1","0","0","0","3","2","1","2","2","","1","2","2","1","2","2","2","2","2","516","1031","U","3","01656","1647"
"0916344.0119.04","0916344.0119.04.02","0916344","04","02","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","2","2","63","1","1","3","1","3","1","1","1","1","1","1","1","3","1","2","2","2","2","9","2","2","2","1","2","2","3","2","2","2","2","2","2","2","2","2","3","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","516","2062","U","3","01656","1647"
"0916344.0153.05","0916344.0153.05.02","0916344","05","02","090130001","09","CIUDAD DE MEXICO","013","XOCHIMILCO","0001","82","XOCHIMILCO","0425","01","0","0","-","2","2","31","2","1","3","2","3","2","1","1","2","2","1","1","2","3","2","1","2","1","1","2","2","1","2","2","2","2","3","2","2","2","2","2","1","2","2","3","1","1","1","9","1","","","3","3","2","2","3","3","","","9","3","1","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","1","1","1","1","0","0","0","0","2","9","2","","1","2","1","2","2","1","2","2","2","2","2","516","1031","U","3","01656","1647"
