"ID_VIV","ID_PER","UPM","VIV_SEL","R_INF","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","N_REN","NOM","C_RES","PAREN","SEXO","EDAD","NAC_D","NAC_M","COD","COD_SEL","I_NIV","I_ANIO","A_ESC","C_ACT","V_ACT","POS","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"0600702.092","0600702.092.01","0600702","04","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","01","-","","1","2","68","28","04","1","A","03","3","2","1","","3","285","285","U","4","06330","1970"
"0600702.118","0600702.118.01","0600702","05","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","01","-","","1","1","49","","","2","A","06","3","2","1","","3","285","0","U","4","06330","1970"
"0600702.118","0600702.118.02","0600702","05","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","02","-","","2","2","46","","","2","A","08","5","2","1","","3","285","0","U","4","06330","1970"
"0600702.118","0600702.118.03","0600702","05","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","03","-","","3","1","21","","","1","A","08","2","1","1","","2","285","856","U","4","06330","1970"
"0600702.118","0600702.118.04","0600702","05","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","04","-","","3","2","10","","","","A","02","4","1","","","","285","0","U","4","06330","1970"
"0600696.051","0600696.051.03","0600696","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","03","-","1","3","2","01","","","","A","","","","","","","180","0","U","3","06310","1960"
"0600680.097","0600680.097.01","0600680","01","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","01","-","1","1","2","39","24","04","2","A","03","3","2","1","","2","172","0","U","3","06280","1960"
"0600680.097","0600680.097.02","0600680","01","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","02","-","1","2","1","42","08","05","2","A","03","3","2","1","","2","172","0","U","3","06280","1960"
"0600680.097","0600680.097.03","0600680","01","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","03","-","1","3","2","21","","","1","A","06","3","1","4","4","","172","517","U","3","06280","1960"
"0600680.097","0600680.097.04","0600680","01","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","04","-","1","3","2","15","","","","A","03","3","1","","","","172","0","U","3","06280","1960"
"0600680.125","0600680.125.01","0600680","02","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","01","-","1","1","1","45","","","1","A","04","3","2","1","","2","172","172","U","3","06280","1960"
"0600686.020","0600686.020.01","0600686","01","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","01","-","1","1","1","58","","","2","A","06","3","2","1","","3","190","0","U","2","06290","1950"
"0600686.020","0600686.020.02","0600686","01","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","02","-","1","2","2","56","","","1","A","03","3","2","1","","2","190","570","U","2","06290","1950"
"0600701.057","0600701.057.01","0600701","03","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","01","-","1","1","1","43","","","2","A","03","3","2","1","","2","302","0","U","4","06320","1970"
"0600701.057","0600701.057.02","0600701","03","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","02","-","1","2","2","37","","","2","A","03","3","2","5","1","3","302","0","U","4","06320","1970"
"0600654.051","0600654.051.01","0600654","05","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","01","-","1","1","1","53","","","1","A","02","6","2","1","","2","224","449","U","2","06250","1950"
"0600654.051","0600654.051.02","0600654","05","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","02","-","1","2","2","44","04","08","2","A","03","3","2","5","4","","224","0","U","2","06250","1950"
"0600654.051","0600654.051.03","0600654","05","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","03","-","1","3","2","08","","","","A","02","2","1","","","","224","0","U","2","06250","1950"
"0600654.051","0600654.051.04","0600654","05","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","04","-","1","3","1","07","","","","A","02","1","1","","","","224","0","U","2","06250","1950"
"0600673.034","0600673.034.01","0600673","02","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","01","-","1","1","1","60","","","1","A","03","3","2","1","","3","173","173","U","3","06260","1960"
"0600673.072","0600673.072.02","0600673","05","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","1","1","-","5","02","-","1","1","1","48","","","1","A","02","6","2","6","1","3","173","173","U","3","06260","1960"
"0600673.079","0600673.079.01","0600673","01","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","01","-","1","1","1","61","","","2","A","06","3","2","1","","2","173","0","U","3","06260","1960"
"0600673.079","0600673.079.02","0600673","01","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","02","-","1","2","2","60","","","1","A","06","3","2","5","4","","173","346","U","3","06260","1960"
"0600673.114","0600673.114.01","0600673","03","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","5","01","-","1","1","1","53","27","01","2","A","00","","2","1","","1","173","0","U","3","06260","1960"
"0600673.114","0600673.114.02","0600673","03","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","5","02","-","1","2","2","63","","","1","A","02","6","2","1","","2","173","346","U","3","06260","1960"
"0600673.134","0600673.134.01","0600673","04","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","01","-","1","1","1","36","","","2","A","06","3","2","1","","2","173","0","U","3","06260","1960"
"0600673.134","0600673.134.02","0600673","04","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","02","-","1","2","2","41","","","1","A","03","3","2","1","","3","173","346","U","3","06260","1960"
"0600673.134","0600673.134.03","0600673","04","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","03","-","1","3","1","15","","","","A","03","3","1","","","","173","0","U","3","06260","1960"
"0600675.028","0600675.028.01","0600675","02","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","2","01","-","1","1","1","55","06","11","1","A","08","4","2","1","","2","184","184","U","3","06270","1960"
"0600675.055","0600675.055.01","0600675","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","01","-","1","1","1","57","","","1","A","08","4","2","1","","2","184","735","U","3","06270","1960"
"0600675.055","0600675.055.02","0600675","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","02","-","1","2","2","51","24","06","2","A","02","6","2","5","1","3","184","0","U","3","06270","1960"
"0600675.055","0600675.055.03","0600675","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","03","-","1","5","1","82","24","06","2","A","00","","2","8","4","","184","0","U","3","06270","1960"
"0600675.055","0600675.055.04","0600675","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","04","-","1","3","2","21","08","08","2","A","08","4","1","4","2","2","184","0","U","3","06270","1960"
"0600675.085","0600675.085.01","0600675","04","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","01","-","1","1","1","45","","","1","A","03","3","2","1","","2","184","551","U","3","06270","1960"
"0600675.085","0600675.085.02","0600675","04","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","02","-","1","3","1","24","30","08","2","A","08","4","1","4","2","2","184","0","U","3","06270","1960"
"0600675.085","0600675.085.03","0600675","04","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","03","-","1","3","1","19","10","11","2","A","08","1","2","1","","4","184","0","U","3","06270","1960"
"0600675.112","0600675.112.01","0600675","05","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","01","-","1","1","1","25","","","1","A","08","5","2","1","","2","184","367","U","3","06270","1960"
"0600675.112","0600675.112.02","0600675","05","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","02","-","1","2","2","26","02","04","2","A","06","3","2","1","","2","184","0","U","3","06270","1960"
"0600680.022","0600680.022.01","0600680","05","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","01","-","1","1","1","48","16","05","2","A","08","5","2","1","","2","172","0","U","3","06280","1960"
"0600680.022","0600680.022.02","0600680","05","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","02","-","1","2","2","48","","","1","A","06","3","2","5","4","","172","345","U","3","06280","1960"
"0600680.022","0600680.022.03","0600680","05","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","03","-","1","3","1","11","","","","A","02","5","1","","","","172","0","U","3","06280","1960"
"0600680.044","0600680.044.01","0600680","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","01","-","1","1","2","39","","","1","A","08","5","2","1","","2","172","172","U","3","06280","1960"
"0600680.069","0600680.069.01","0600680","04","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","01","-","1","1","1","35","15","08","2","A","08","5","2","1","","2","172","0","U","3","06280","1960"
"0600680.069","0600680.069.02","0600680","04","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","02","-","1","2","2","34","","","1","A","08","5","2","1","","3","172","345","U","3","06280","1960"
"0600680.069","0600680.069.03","0600680","04","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","03","-","1","3","1","07","","","","A","02","1","1","","","","172","0","U","3","06280","1960"
"0600680.069","0600680.069.04","0600680","04","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","04","-","1","3","1","04","","","","A","01","1","1","","","","172","0","U","3","06280","1960"
"0600519.143","0600519.143.03","0600519","05","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","03","-","1","3","1","09","","","","A","02","3","1","","","","220","0","U","2","06110","1950"
"0600519.143","0600519.143.04","0600519","05","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","04","-","1","3","2","09","","","","A","02","3","1","","","","220","0","U","2","06110","1950"
"0600522.002","0600522.002.01","0600522","01","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","01","-","1","1","1","36","","","2","A","06","3","2","1","","2","144","0","U","3","06120","1960"
"0600522.002","0600522.002.02","0600522","01","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","02","-","1","2","2","36","","","1","A","08","5","2","1","","2","144","288","U","3","06120","1960"
"0600522.002","0600522.002.03","0600522","01","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","03","-","1","3","2","02","","","","A","","","","","","","144","0","U","3","06120","1960"
"0600522.023","0600522.023.01","0600522","02","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","01","-","1","1","1","33","","","2","A","08","5","2","1","","2","144","0","U","3","06120","1960"
"0600522.023","0600522.023.02","0600522","02","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","02","-","1","2","2","25","","","1","A","06","3","1","5","4","","144","288","U","3","06120","1960"
"0600522.023","0600522.023.03","0600522","02","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","03","-","1","3","2","03","","","","A","00","","2","","","","144","0","U","3","06120","1960"
"0600522.052","0600522.052.01","0600522","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","01","-","1","1","1","41","","","1","A","04","3","2","1","","2","144","288","U","3","06120","1960"
"0600522.052","0600522.052.06","0600522","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","06","-","3","2","2","30","","","2","A","06","3","2","5","4","","144","0","U","3","06120","1960"
"0600522.111","0600522.111.01","0600522","05","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","01","-","1","1","2","54","","","2","A","03","3","2","1","","2","144","0","U","3","06120","1960"
"0600522.111","0600522.111.02","0600522","05","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","02","-","1","3","1","37","","","1","A","03","3","2","1","","2","144","576","U","3","06120","1960"
"0600522.111","0600522.111.03","0600522","05","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","03","-","1","3","1","33","","","2","A","06","3","2","1","","2","144","0","U","3","06120","1960"
"0600522.111","0600522.111.04","0600522","05","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","04","-","1","5","1","18","","","2","A","06","2","1","4","4","","144","0","U","3","06120","1960"
"0600522.111","0600522.111.05","0600522","05","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","05","-","1","5","1","10","","","","A","02","4","1","","","","144","0","U","3","06120","1960"
"0600523.058","0600523.058.01","0600523","02","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","01","-","1","1","2","39","","","1","A","03","3","2","1","","2","234","234","U","2","06130","1950"
"0600523.069","0600523.069.01","0600523","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","01","-","1","1","2","37","","","1","A","03","2","2","1","","2","234","468","U","2","06130","1950"
"0600523.069","0600523.069.02","0600523","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","02","-","1","2","1","34","","","2","A","03","3","2","1","","2","234","0","U","2","06130","1950"
"0600523.069","0600523.069.03","0600523","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","03","-","1","3","2","13","","","","A","03","1","1","","","","234","0","U","2","06130","1950"
"0600523.069","0600523.069.04","0600523","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","04","-","1","3","1","08","","","","A","02","2","1","","","","234","0","U","2","06130","1950"
"0600523.096","0600523.096.01","0600523","01","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","01","-","1","1","1","41","","","2","A","02","6","2","3","4","","234","0","U","2","06130","1950"
"0600523.096","0600523.096.02","0600523","01","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","02","-","1","2","2","39","","","1","A","02","5","2","1","","3","234","701","U","2","06130","1950"
"0600523.096","0600523.096.03","0600523","01","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","03","-","1","3","1","19","","","2","A","06","3","1","4","2","2","234","0","U","2","06130","1950"
"0600523.096","0600523.096.04","0600523","01","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","04","-","1","3","1","12","","","","A","02","5","1","","","","234","0","U","2","06130","1950"
"0600523.148","0600523.148.01","0600523","04","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","01","-","1","1","1","22","","","2","A","03","2","2","1","","2","234","0","U","2","06130","1950"
"0600523.148","0600523.148.02","0600523","04","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","02","-","1","5","1","20","","","1","A","03","3","2","1","","2","234","468","U","2","06130","1950"
"0600566.039","0600566.039.01","0600566","01","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","01","-","","1","1","55","24","12","2","A","02","6","2","1","","2","275","0","U","2","06140","1950"
"0600566.039","0600566.039.02","0600566","01","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","02","-","","2","2","45","16","09","2","A","00","","1","1","","2","275","0","U","2","06140","1950"
"0600566.039","0600566.039.03","0600566","01","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","03","-","","3","1","25","01","04","1","A","08","5","2","1","","2","275","1099","U","2","06140","1950"
"0600566.039","0600566.039.04","0600566","01","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","04","-","","5","2","25","06","12","2","A","03","3","2","5","1","3","275","0","U","2","06140","1950"
"0600566.039","0600566.039.05","0600566","01","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","05","-","","5","1","04","","","","A","01","1","1","","","","275","0","U","2","06140","1950"
"0600566.119","0600566.119.01","0600566","02","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","01","-","","1","1","45","","","1","A","03","2","2","1","","2","275","550","U","2","06140","1950"
"0600566.119","0600566.119.02","0600566","02","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","02","-","","2","2","43","","","2","A","02","6","2","5","4","","275","0","U","2","06140","1950"
"0600566.144","0600566.144.01","0600566","05","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","01","-","","1","2","45","19","09","2","A","02","5","2","1","","2","275","0","U","2","06140","1950"
"0600566.144","0600566.144.02","0600566","05","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","02","-","","3","1","25","07","03","1","A","08","5","2","1","","3","275","550","U","2","06140","1950"
"0600566.164","0600566.164.01","0600566","04","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","01","-","","1","1","37","20","02","2","A","03","3","2","1","","2","275","0","U","2","06140","1950"
"0600566.164","0600566.164.02","0600566","04","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","02","-","","2","2","36","31","08","2","A","00","","2","2","","2","275","0","U","2","06140","1950"
"0600566.164","0600566.164.03","0600566","04","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","03","-","","3","2","19","17","03","1","A","03","3","2","1","","2","275","825","U","2","06140","1950"
"0600566.164","0600566.164.04","0600566","04","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","04","-","","3","1","14","","","","A","03","2","2","","","","275","0","U","2","06140","1950"
"0600566.164","0600566.164.05","0600566","04","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","05","-","","3","2","08","","","","A","02","2","2","","","","275","0","U","2","06140","1950"
"0600566.164","0600566.164.06","0600566","04","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","06","-","","3","2","16","","","","A","03","3","2","","","","275","0","U","2","06140","1950"
"0600566.164","0600566.164.07","0600566","04","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","07","-","","5","1","03","","","","A","00","","2","","","","275","0","U","2","06140","1950"
"0600567.020","0600567.020.01","0600567","05","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","01","-","1","1","1","37","05","10","2","A","02","3","2","1","","2","240","0","U","2","06150","1950"
"0600567.020","0600567.020.02","0600567","05","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","02","-","1","2","2","30","","","1","A","03","3","2","1","","2","240","480","U","2","06150","1950"
"0600567.020","0600567.020.03","0600567","05","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","03","-","1","3","1","14","","","","A","03","1","1","","","","240","0","U","2","06150","1950"
"0600567.020","0600567.020.04","0600567","05","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","04","-","1","3","1","09","","","","A","02","2","1","","","","240","0","U","2","06150","1950"
"0600567.053","0600567.053.01","0600567","02","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","01","-","1","1","2","28","","","1","A","02","6","2","1","","2","240","240","U","2","06150","1950"
"0600567.053","0600567.053.02","0600567","02","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","02","-","1","3","2","03","","","","A","00","","2","","","","240","0","U","2","06150","1950"
"0600567.110","0600567.110.01","0600567","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","01","-","1","1","2","49","","","1","A","02","6","2","1","","3","240","720","U","2","06150","1950"
"0600567.110","0600567.110.02","0600567","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","02","-","1","3","1","26","16","08","2","A","06","3","2","1","","3","240","0","U","2","06150","1950"
"0600567.110","0600567.110.03","0600567","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","03","-","1","3","2","29","27","04","2","A","08","5","2","1","","2","240","0","U","2","06150","1950"
"0600567.110","0600567.110.04","0600567","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","04","-","1","3","1","16","","","","A","06","1","1","","","","240","0","U","2","06150","1950"
"0600567.169","0600567.169.01","0600567","04","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","01","-","1","1","1","45","07","04","2","A","02","2","2","1","","2","240","0","U","2","06150","1950"
"0600567.169","0600567.169.02","0600567","04","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","02","-","1","2","2","36","","","1","A","06","3","2","5","2","2","240","480","U","2","06150","1950"
"0600567.172","0600567.172.01","0600567","01","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","2","01","-","1","1","2","71","","","1","A","02","1","2","5","4","","240","240","U","2","06150","1950"
"0600581.035","0600581.035.01","0600581","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","01","-","1","1","1","42","","","1","A","02","5","2","1","","2","232","696","U","2","06160","1950"
"0600581.035","0600581.035.02","0600581","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","02","-","1","2","2","37","","","2","A","03","1","2","5","4","","232","0","U","2","06160","1950"
"0600581.035","0600581.035.03","0600581","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","03","-","1","3","1","19","","","2","A","06","3","2","4","4","","232","0","U","2","06160","1950"
"0600581.035","0600581.035.04","0600581","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","04","-","1","3","1","09","","","","A","02","3","1","","","","232","0","U","2","06160","1950"
"0600581.035","0600581.035.05","0600581","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","05","-","1","3","1","04","","","","A","00","","1","","","","232","0","U","2","06160","1950"
"0600581.070","0600581.070.01","0600581","04","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","01","-","1","1","1","55","","","1","A","03","3","2","1","","2","232","464","U","2","06160","1950"
"0600581.070","0600581.070.02","0600581","04","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","02","-","1","2","2","53","","","2","A","03","3","2","1","","2","232","0","U","2","06160","1950"
"0600581.120","0600581.120.01","0600581","05","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","01","-","1","1","2","38","","","2","A","03","3","2","3","4","","232","0","U","2","06160","1950"
"0600581.120","0600581.120.02","0600581","05","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","02","-","1","3","2","22","","","2","A","08","4","1","4","4","","232","0","U","2","06160","1950"
"0600581.120","0600581.120.03","0600581","05","03","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","5","03","-","1","3","2","20","","","1","A","08","1","2","1","","2","232","696","U","2","06160","1950"
"0600581.131","0600581.131.05","0600581","01","06","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","2","2","-","5","05","-","1","1","1","30","03","09","2","A","02","6","2","1","","2","232","0","U","2","06160","1950"
"0600581.131","0600581.131.06","0600581","01","06","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","2","2","-","5","06","-","1","2","2","30","","","1","A","06","2","2","1","","2","232","464","U","2","06160","1950"
"0600581.131","0600581.131.07","0600581","01","06","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","2","2","-","5","07","-","1","3","2","10","","","","A","02","4","1","","","","232","0","U","2","06160","1950"
"0600582.017","0600582.017.01","0600582","01","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","01","-","1","1","1","47","05","02","2","A","01","1","2","1","","2","229","0","U","2","06170","1950"
"0600582.017","0600582.017.02","0600582","01","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","02","-","1","2","2","69","","","1","A","00","","2","5","1","3","229","459","U","2","06170","1950"
"0600582.050","0600582.050.01","0600582","05","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","01","-","1","1","2","58","","","1","A","03","3","2","1","","2","229","688","U","2","06170","1950"
"0600582.050","0600582.050.02","0600582","05","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","02","-","1","5","1","38","18","07","2","A","06","3","2","1","","2","229","0","U","2","06170","1950"
"0600582.050","0600582.050.03","0600582","05","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","03","-","1","3","2","26","06","01","2","A","06","3","2","5","1","3","229","0","U","2","06170","1950"
"0600582.050","0600582.050.04","0600582","05","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","04","-","1","5","1","04","","","","A","00","","1","","","","229","0","U","2","06170","1950"
"0600582.104","0600582.104.01","0600582","02","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","01","-","1","1","1","59","06","05","2","A","03","3","2","1","","2","229","0","U","2","06170","1950"
"0600582.104","0600582.104.02","0600582","02","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","02","-","1","2","2","62","","","1","A","03","3","2","1","","2","229","918","U","2","06170","1950"
"0600582.104","0600582.104.03","0600582","02","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","03","-","1","3","2","40","10","01","2","A","04","3","2","2","","2","229","0","U","2","06170","1950"
"0600582.104","0600582.104.04","0600582","02","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","04","-","1","3","1","26","10","01","2","A","03","3","2","2","","2","229","0","U","2","06170","1950"
"0600582.104","0600582.104.05","0600582","02","02","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","05","-","1","5","1","15","","","","A","03","2","1","","","","229","0","U","2","06170","1950"
"0600582.116","0600582.116.01","0600582","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","01","-","1","1","2","29","","","1","A","08","5","2","1","","2","229","459","U","2","06170","1950"
"0600582.116","0600582.116.02","0600582","03","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","1","-","3","02","-","3","6","2","26","","","2","A","08","5","2","1","","2","229","0","U","2","06170","1950"
"0600601.019","0600601.019.01","0600601","01","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","01","-","","1","1","53","10","07","1","A","07","3","2","1","","2","168","168","U","3","06180","1960"
"0600601.046","0600601.046.01","0600601","02","01","06","Colima","007","Manzanillo","0001","10","Manzanillo","0122","01","0","0","-","1","01","-","","1","1","49","14","01","2","A","08","5","2","1","","2","168","0","U","3","06180","1960"
