"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP4_1_1","BP4_1_2","BP4_1_3","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"4457","0900968.080","0900968.080.01","0900968","05","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0123","01",0,0,"-",2,"2","47","1","1","1","1","3","2","1","1","2","2","1","1","1","2","2","2","2","2","1","2","2","2","1","2","2","2","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","3","2","1","1","1","","","2","2","2","","","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2",2,"03","05","07",653,1958,"U","4","01021","0003",""
"4458","0900970.018","0900970.018.01","0900970","01","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0123","01",0,0,"-",4,"2","68","2","1","3","2","3","1","1","2","2","2","3","2","2","3","1","1","1","2","1","2","2","2","1","1","2","1","3","1","0","0","0","0","0","0","1","1","0","0","0","0","0","3","2","1","1","2","","","3","2","","","","3","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","3",9,"07","07","05",632,1264,"U","4","01022","0003",""
"4459","0900970.039","0900970.039.02","0900970","02","02","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0123","01",0,0,"-",4,"2","55","2","1","2","2","3","2","1","2","2","2","3","2","2","3","2","1","1","2","2","2","2","2","1","1","2","2","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","3","1","1","1","1","","2","2","2","2","","2","2","2","2","1","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2",2,"09","09","05",632,1264,"U","4","01022","0003",""
"4460","0900970.059","0900970.059.01","0900970","03","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0123","01",0,0,"-",4,"2","74","2","1","3","1","3","1","1","1","2","2","1","1","2","2","2","1","1","1","1","1","2","1","1","2","2","2","3","1","0","0","0","0","0","0","1","1","0","0","0","0","0","3","2","1","1","1","","","1","2","1","","","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2",2,"10","09","06",632,1896,"U","4","01022","0003",""
"4461","0900970.099","0900970.099.01","0900970","05","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0123","01",0,0,"-",4,"2","78","2","1","3","1","3","3","1","1","1","3","1","1","1","1","2","2","2","2","2","1","2","2","2","1","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","3","1","1","1","1","","3","2","1","1","","3","2","1","1","1","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","3",2,"07","08","00",632,1264,"U","4","01022","0003",""
"4462","0901001.022","0901001.022.01","0901001","03","01","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",5,"1","49","1","1","1","2","3","1","1","1","2","2","2","2","2","3","2","1","2","2","1","2","2","2","2","1","2","3","3","0","0","0","0","0","0","0","1","0","0","1","0","0","0","3","1","1","1","1","","2","2","3","1","","2","2","3","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3",1,"01","01","05",974,974,"U","4","01023","0006",""
"4463","0901001.034","0901001.034.02","0901001","01","02","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",1,1,"-",5,"1","77","2","1","3","2","3","1","1","1","2","2","2","2","2","3","2","2","1","2","1","2","2","2","1","1","2","3","3","1","0","0","0","1","0","0","0","0","1","0","0","0","0","3","1","1","1","1","","3","3","2","2","","3","4","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","0","0","1","1","0","0","0","3",1,"00","00","05",974,974,"U","4","01023","0006",""
"4464","0901001.053","0901001.053.01","0901001","02","01","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",5,"2","42","1","1","1","1","3","1","1","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","1","1","2","3","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","1","1","","2","2","2","2","","2","1","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",2,"06","06","07",974,974,"U","4","01023","0006",""
"4465","0901001.076","0901001.076.01","0901001","04","01","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",5,"2","57","2","1","3","2","3","1","1","3","3","3","1","3","2","3","1","1","1","2","1","1","2","2","1","1","1","3","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","3","2","2","1","1","","","","2","4","","","","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","1","0","1","0","1","1","1","0","0","0","0","0","4",2,"00","00","00",974,974,"U","4","01023","0006",""
"4466","0901001.096","0901001.096.01","0901001","05","01","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",5,"2","53","1","1","1","1","3","1","1","1","2","1","1","2","2","4","1","1","1","1","1","2","2","2","2","1","1","3","3","1","0","0","0","1","0","0","0","0","0","0","0","1","0","3","2","1","1","1","","","2","2","1","","","2","1","2","1","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","4",2,"10","10","08",974,2921,"U","4","01023","0006",""
"4467","0901042.011","0901042.011.01","0901042","01","01","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",4,"1","66","1","1","3","1","3","3","1","2","1","1","1","1","2","2","1","1","2","2","2","2","2","2","1","2","2","2","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","3","2","1","2","1","","","3","","2","","","2","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3",2,"10","10","07",793,793,"U","4","01024","0006",""
"4468","0901042.034","0901042.034.01","0901042","02","01","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",4,"2","64","2","1","3","2","3","1","1","1","2","1","2","2","2","3","1","1","1","1","2","2","2","2","2","1","2","1","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","3","1","1","2","2","","2","9","","","","3","9","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","4",2,"00","00","00",793,793,"U","4","01024","0006",""
"4469","0901042.055","0901042.055.02","0901042","03","02","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",4,"2","63","1","1","3","1","3","2","1","1","2","2","2","2","2","3","2","1","2","2","1","1","2","2","1","1","2","3","2","1","0","0","1","0","0","0","1","0","0","0","0","0","0","3","1","1","1","1","","2","2","2","2","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","0","1","1","1","0","1","0","0","0","2",1,"08","08","05",793,2379,"U","4","01024","0006",""
"4470","0901042.076","0901042.076.03","0901042","04","03","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",4,"1","54","2","1","1","1","3","1","1","1","1","1","1","3","3","2","2","1","1","1","1","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","1","1","1","1","","2","3","2","2","","2","2","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","2",2,"05","05","07",793,3172,"U","4","01024","0006",""
"4471","0901042.098","0901042.098.02","0901042","05","02","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",4,"1","26","1","1","1","1","3","1","1","1","2","2","2","2","2","9","1","1","2","2","1","2","2","2","2","2","2","2","3","0","0","0","0","0","0","0","1","0","1","1","0","0","0","3","1","1","1","1","","4","4","4","4","","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","3",2,"00","00","00",793,1586,"U","4","01024","0006",""
"4472","0901065.021","0901065.021.02","0901065","01","02","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",2,"2","73","2","2","1","1","1","1","1","1","2","2","1","1","2","3","1","2","2","2","2","2","2","2","1","1","1","1","3","1","0","0","0","0","0","0","1","0","1","0","0","0","0","3","2","1","1","2","","","3","4","","","","4","4","","1","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","4",2,"08","06","00",706,2826,"U","4","01025","0006",""
"4473","0901065.035","0901065.035.01","0901065","02","01","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",2,"1","98","1","1","1","1","3","3","2","2","2","2","1","1","3","1","1","1","1","2","1","1","2","2","2","2","2","3","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","3","2","2","1","1","","","","1","1","","","","1","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","0","1","0","1","0","1","0","0","0","0","0","3",2,"03","03","03",706,1413,"U","4","01025","0006",""
"4474","0901065.050","0901065.050.02","0901065","03","02","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",2,"1","34","2","1","1","2","3","1","1","3","3","3","1","1","3","1","1","1","2","2","2","1","2","2","2","2","2","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","1","2","","3","","2","","","3","","2","","1","1","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","4",2,"00","02","01",706,1413,"U","4","01025","0006",""
"4475","0901065.062","0901065.062.02","0901065","04","02","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",2,"2","37","1","1","1","1","3","1","1","2","2","2","1","2","1","1","2","1","2","2","2","2","2","2","1","2","1","1","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","3","1","1","1","2","","2","2","2","","","2","2","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","2",2,"02","05","01",706,1413,"U","4","01025","0006",""
"4476","0901065.071","0901065.071.02","0901065","05","02","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",2,"2","42","1","1","1","2","3","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","1","1","1","2","1","3","1","0","1","1","0","0","0","0","0","0","0","0","0","0","3","1","2","1","1","","2","","3","1","","2","","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","4",2,"04","00","00",706,2119,"U","4","01025","0006",""
"4477","0901089.061","0901089.061.02","0901089","01","02","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",1,"2","35","1","1","1","1","3","2","1","2","2","2","1","2","2","2","2","1","2","2","2","2","2","2","1","1","2","3","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","3","1","1","1","1","","3","3","3","2","","3","4","3","2","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","3",1,"06","06","05",1146,2292,"U","4","01026","0006",""
"4478","0901089.088","0901089.088.02","0901089","02","02","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",1,"2","39","2","2","1","1","3","2","1","1","2","2","2","2","1","1","1","2","1","2","2","2","2","2","1","1","1","2","2","1","0","0","1","0","0","0","0","0","0","1","0","0","0","3","1","1","1","1","","3","3","9","9","","4","4","9","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","2",1,"01","01","08",1146,2292,"U","4","01026","0006",""
"4479","0901089.121","0901089.121.02","0901089","03","02","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",1,"2","33","1","1","1","2","3","1","1","2","2","2","1","2","2","3","1","2","1","2","2","2","2","2","1","1","2","2","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","3","1","1","1","1","","2","3","3","2","","4","3","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2",2,"00","03","08",1146,2292,"U","4","01026","0006",""
"4480","0901089.129","0901089.129.02","0901089","05","02","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",1,"2","35","2","1","1","2","3","2","1","2","2","2","1","1","2","1","2","2","1","2","2","2","2","2","1","1","2","3","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","3","1","1","1","1","","2","2","2","2","","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2",1,"01","03","06",1146,2292,"U","4","01026","0006",""
"4481","0901089.154","0901089.154.01","0901089","04","01","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",1,"1","34","1","1","1","2","3","1","1","2","2","1","1","1","1","1","2","1","1","2","2","2","2","2","1","1","2","3","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","3","1","1","1","1","","2","2","2","2","","2","2","2","2","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","3",1,"08","08","08",1146,2292,"U","4","01026","0006",""
"4482","0901114.005","0901114.005.02","0901114","01","02","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",2,"2","41","2","1","1","2","3","1","1","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","3","1","0","1","0","0","1","0","0","0","0","0","0","0","0","3","2","2","1","2","","","","2","","","","","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","3",2,"05","06","04",786,3143,"U","3","01027","0005",""
"4483","0901114.028","0901114.028.03","0901114","02","03","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",2,"1","24","1","1","3","1","1","3","1","1","2","1","1","1","1","2","1","1","1","2","1","2","2","1","2","1","1","3","3","1","0","0","1","0","0","0","1","0","0","0","0","0","0","3","2","1","1","2","","","2","2","","","","3","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3",1,"02","02","05",786,3143,"U","3","01027","0005",""
"4484","0901114.057","0901114.057.01","0901114","03","01","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",2,"1","69","1","1","3","1","3","1","1","1","3","1","2","1","1","2","2","1","2","2","2","2","2","1","2","2","2","2","3","0","0","1","0","0","0","0","1","0","0","0","0","0","0","3","1","1","1","1","","1","2","2","9","","2","2","2","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2",1,"09","08","07",786,786,"U","3","01027","0005",""
"4485","0901114.074","0901114.074.01","0901114","04","01","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",2,"2","38","2","2","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","2","2","1","2","1","1","1","1","2","2","1","0","0","0","0","0","0","1","0","1","0","0","0","0","3","1","1","1","1","","4","1","1","1","","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","1",1,"10","10","10",786,786,"U","3","01027","0005",""
"4486","0901114.100","0901114.100.02","0901114","05","02","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",2,"2","61","1","1","3","1","3","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","1","1","1","1","","3","3","1","1","","4","4","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","3",2,"08","08","06",786,2357,"U","3","01027","0005",""
"4487","0901154.043","0901154.043.02","0901154","04","02","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",1,"1","49","2","1","1","2","9","2","2","2","2","2","1","1","2","4","1","1","1","1","2","1","2","2","1","1","1","1","3","0","0","0","0","1","0","0","1","0","0","1","0","0","0","3","1","1","1","1","","3","3","1","1","","3","3","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","4",2,"08","07","00",991,1983,"U","3","01028","0005",""
"4488","0901154.090","0901154.090.02","0901154","01","02","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",1,"2","68","2","2","3","2","3","1","1","1","1","1","1","1","1","4","2","1","2","2","2","1","2","2","3","1","2","3","3","0","0","1","0","1","0","1","0","0","0","0","0","0","0","3","2","2","1","1","","","","2","2","","","","3","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","3",1,"08","08","08",991,1983,"U","3","01028","0005",""
"4489","0901154.116","0901154.116.03","0901154","02","03","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",1,"1","28","2","2","2","1","3","2","1","2","2","2","2","2","2","3","1","1","1","2","1","2","2","2","1","2","2","1","3","1","0","0","0","0","0","0","1","0","1","0","0","0","0","3","1","1","1","1","","2","3","2","1","","2","2","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","3",1,"05","05","05",991,3965,"U","3","01028","0005",""
"4490","0901154.124","0901154.124.01","0901154","05","01","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",1,"2","50","1","1","3","1","3","1","1","2","2","1","1","2","1","1","2","2","2","1","2","2","2","1","1","1","1","3","3","0","0","1","0","1","0","0","1","0","0","0","0","0","0","3","1","1","1","1","","2","3","2","1","","2","4","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","4",2,"10","10","00",991,1983,"U","3","01028","0005",""
"4491","0901159.026","0901159.026.01","0901159","02","01","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",5,"2","41","1","2","2","1","3","2","2","1","1","1","1","1","1","2","2","2","1","2","2","2","2","2","2","2","2","3","2","1","0","0","0","1","0","0","1","0","0","0","0","0","0","3","1","1","1","1","","2","2","2","2","","3","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","2",1,"04","03","05",846,846,"U","4","01029","0006",""
"4492","0901159.051","0901159.051.02","0901159","03","02","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",1,1,"-",5,"2","84","1","1","1","2","3","2","1","1","2","1","1","2","2","3","1","1","1","2","1","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","2","1","1","1","","","4","3","2","","","4","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","2",1,"02","02","07",846,846,"U","4","01029","0006",""
"4493","0901159.115","0901159.115.01","0901159","05","01","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",5,"2","38","1","1","2","1","3","1","1","1","2","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","3","1","0","0","0","1","0","1","0","0","0","0","0","0","0","3","1","1","1","1","","2","2","2","2","","2","1","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2",1,"09","09","08",846,1693,"U","4","01029","0006",""
"4494","0901189.026","0901189.026.02","0901189","01","02","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",3,"1","78","1","1","1","1","3","2","1","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","1","2","2","3","2","0","0","0","0","1","0","0","0","0","1","1","0","0","0","3","1","1","1","1","","2","2","2","2","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","2",1,"05","05","07",1178,2356,"U","4","01030","0006",""
"4495","0901189.049","0901189.049.01","0901189","03","01","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",3,"1","42","1","1","1","1","3","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","0","0","0","1","0","0","0","1","0","0","0","0","0","3","1","1","1","1","","2","2","2","2","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","",1,"08","08","08",1178,3534,"U","4","01030","0006",""
"4496","0901189.085","0901189.085.02","0901189","04","02","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",3,"2","61","1","1","3","1","3","1","1","1","2","2","1","1","1","1","2","1","1","2","2","2","2","2","1","2","1","3","2","1","0","1","0","0","0","0","0","0","1","0","0","0","0","3","1","1","1","1","","4","3","4","2","","4","4","4","2","1","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","2",1,"00","00","07",1178,4712,"U","4","01030","0006",""
"4497","0901189.131","0901189.131.01","0901189","05","01","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",3,"1","49","1","1","1","1","3","1","1","2","2","2","1","1","1","2","2","1","2","2","2","2","2","2","1","1","2","2","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","3","1","1","1","1","","3","2","2","2","","3","2","2","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2",1,"06","05","07",1178,2356,"U","4","01030","0006",""
"4498","0901198.006","0901198.006.01","0901198","04","01","09","CIUDAD DE MEXICO","003","COYOACAN","0001","72","COYOACAN","0123","01",0,0,"-",4,"2","62","1","1","1","1","3","1","1","1","1","1","1","3","1","1","2","2","2","2","2","2","2","2","2","2","2","3","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","3","1","1","1","1","","2","2","2","2","","2","2","2","2","1","0","0","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","2",2,"03","02","01",1080,1080,"U","4","01031","0006",""
