"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","ID_VIVT","ID_PERT","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_6_7","BP1_6_8","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"1416813.0047.52","1416813.0047.52.01","1416813","52","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","4","2","32","1","1","1","1","3","1","1","2","2","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","2299","4598","U","4","02745","0149"
"1416813.0089.53","1416813.0089.53.02","1416813","53","02","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","4","2","34","1","1","1","1","3","1","1","1","2","3","1","2","1","3","2","2","2","2","2","2","2","2","1","2","2","3","2","2","2","2","2","2","2","2","2","2","1","1","1","2","2","","","2","3","3","2","3","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","4","2","2","","2","","2","2","2","2","2","2","2","2","2","2299","4598","U","4","02745","0149"
"1416813.0130.54","1416813.0130.54.03","1416813","54","03","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","4","2","19","2","1","1","2","1","2","2","2","2","2","2","2","2","4","1","2","2","2","1","1","2","2","1","2","1","3","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","3","2","2","2","2","4","2","3","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","1","0","1","1","1","0","1","0","0","0","3","2","2","","1","1","1","2","2","2","2","2","2","2","2","2299","6896","U","4","02745","0149"
"1416813.0171.55","1416813.0171.55.01","1416813","55","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","4","1","35","1","1","1","1","3","3","1","3","3","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","2","3","4","1","1","1","1","","","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","1","0","0","0","2","1","1","2","2","","2","2","2","2","2","2","2","2","2","2299","2299","U","4","02745","0149"
"1416847.0023.51","1416847.0023.51.01","1416847","51","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","3","2","70","1","1","3","1","3","1","1","1","1","3","1","1","3","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","","","2","2","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","2075","4149","U","4","02746","0149"
"1416847.0073.53","1416847.0073.53.01","1416847","53","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","3","1","54","2","1","1","2","3","1","1","2","2","3","1","2","1","3","1","1","1","2","2","2","2","2","1","2","2","3","2","2","1","2","2","2","1","2","2","1","1","1","1","2","1","4","3","2","9","3","3","1","1","","","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","0","0","4","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2075","4149","U","4","02746","0149"
"1416847.0096.54","1416847.0096.54.02","1416847","54","02","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","3","2","45","1","1","1","1","3","1","1","1","2","3","1","1","1","2","1","2","1","2","2","2","2","2","2","1","1","3","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2","3","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","2075","6224","U","4","02746","0149"
"1416847.0120.55","1416847.0120.55.01","1416847","55","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","3","2","48","1","1","1","2","3","2","1","1","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","2","1","1","2","2","","2","2","2","2","2","2","2","2","2","2075","2075","U","4","02746","0149"
"1416885.0018.51","1416885.0018.51.02","1416885","51","02","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","1","2","45","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","2163","6488","U","4","02747","0149"
"1416885.0071.55","1416885.0071.55.02","1416885","55","02","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","1","1","26","1","1","1","1","3","1","1","1","2","3","1","1","1","2","2","1","2","2","1","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","3","2","2","2","2","1","2","","","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","1","0","1","0","0","1","0","0","0","0","4","1","1","2","2","","2","2","2","2","2","2","2","2","2","2163","6488","U","4","02747","0149"
"1416885.0152.53","1416885.0152.53.03","1416885","53","03","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","1","1","33","1","1","1","1","3","3","3","1","3","1","1","1","3","1","2","1","2","1","1","1","2","2","2","2","1","3","2","2","2","2","2","2","1","2","2","2","1","1","1","2","1","","","2","3","2","2","1","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","1","1","0","0","1","0","0","1","0","1","0","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","2163","10813","U","4","02747","0149"
"1416900.0040.55","1416900.0040.55.03","1416900","55","03","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","1","-","2","1","26","1","1","1","2","3","1","1","1","2","3","1","1","1","3","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","2","2","3","3","3","2","2","2","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","3","1","2","","2","","2","2","2","2","2","2","2","2","2","2181","6544","U","4","02748","0149"
"1416900.0074.53","1416900.0074.53.02","1416900","53","02","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","2","1","60","2","1","2","2","3","2","1","2","2","3","1","1","1","3","2","1","1","2","1","2","1","1","1","2","1","3","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","4","4","2","2","2","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","1","0","0","0","0","1","1","0","1","1","0","0","0","4","2","2","","2","","2","2","2","2","2","2","2","2","2","2181","6544","U","4","02748","0149"
"1416900.0099.51","1416900.0099.51.01","1416900","51","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","2","2","46","2","2","1","2","3","2","2","2","2","3","1","2","3","4","2","2","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","","","","","2","3","3","3","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","2181","4363","U","4","02748","0149"
"1416900.0127.52","1416900.0127.52.03","1416900","52","03","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","2","2","36","2","1","2","2","3","2","2","2","2","2","1","2","2","3","1","2","1","2","1","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","3","3","2","2","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","0","0","1","1","1","1","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","2181","6544","U","4","02748","0149"
"1416914.0010.55","1416914.0010.55.01","1416914","55","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","1","-","3","1","50","2","1","3","1","3","1","1","2","2","3","1","1","1","1","2","2","2","2","2","2","2","2","3","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","1","2","3","2","1","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","2484","4969","U","4","02749","0149"
"1416914.0082.53","1416914.0082.53.01","1416914","53","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","3","1","53","1","1","1","1","3","3","1","1","1","3","1","1","3","2","2","2","2","2","2","2","2","2","1","2","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","2","1","2","2","","2","2","2","2","2","2","2","2","2","2484","7453","U","4","02749","0149"
"1416914.0096.52","1416914.0096.52.01","1416914","52","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","3","1","36","1","1","1","1","3","1","1","1","1","3","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","4","4","3","2","2","3","4","4","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","2","1","1","2","","2","2","2","2","2","2","2","2","2","2484","2484","U","4","02749","0149"
"1416994.0012.51","1416994.0012.51.01","1416994","51","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","2","1","36","1","1","1","1","3","1","1","1","1","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","1356","2712","U","3","02751","0150"
"1416994.0045.52","1416994.0045.52.04","1416994","52","04","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","2","2","20","2","1","2","2","3","2","1","2","2","2","2","2","1","3","1","1","2","2","1","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","1","1","1","1","1","","","9","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","4","2","2","","2","","1","2","2","2","2","2","2","2","2","1356","5424","U","3","02751","0150"
"1416994.0078.53","1416994.0078.53.02","1416994","53","02","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","2","1","22","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","3","1","2","","2","","2","2","2","2","2","2","2","2","2","1356","2712","U","3","02751","0150"
"1416994.0116.54","1416994.0116.54.02","1416994","54","02","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","2","2","31","2","1","1","1","3","2","2","2","2","2","1","2","2","3","1","1","1","1","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","3","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","1356","4068","U","3","02751","0150"
"1416994.0150.55","1416994.0150.55.01","1416994","55","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","2","1","71","1","1","3","1","3","3","3","1","3","1","3","3","3","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","2","2","","2","2","2","2","2","2","2","2","2","1356","2712","U","3","02751","0150"
"1417042.0011.52","1417042.0011.52.01","1417042","52","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","4","2","37","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","1854","5562","U","2","02752","0151"
"1417042.0032.51","1417042.0032.51.01","1417042","51","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","4","1","42","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","3","2","2","1","1","2","2","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","1854","1854","U","2","02752","0151"
"1417042.0097.55","1417042.0097.55.01","1417042","55","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","4","2","58","2","2","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","1","1","1","2","1","1","1","1","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","1","4","4","4","4","4","4","2","2","1","1","2","2","1","1","1","1","0","1","1","0","1","0","0","0","0","0","1","1","1","0","0","0","1","0","0","1","0","0","1","1","1","1","1","0","0","1","0","0","0","0","0","1","0","1","1","0","1","0","1","1","1","1","1","0","0","0","3","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1854","7415","U","2","02752","0151"
"1417042.0136.54","1417042.0136.54.02","1417042","54","02","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","4","2","58","2","1","3","2","3","2","1","2","2","2","2","2","3","3","1","1","1","1","1","2","2","1","2","2","1","1","3","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","2","2","2","2","2","2","2","","","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","3","1","2","","2","","2","2","2","2","2","2","2","2","2","1854","3708","U","2","02752","0151"
"1417055.0018.55","1417055.0018.55.02","1417055","55","02","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","3","2","46","2","1","3","2","3","2","2","2","3","2","2","2","2","4","1","1","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","1","1","1","1","2","4","2","4","4","4","3","4","3","4","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","1900","3799","U","2","02753","0151"
"1417055.0062.52","1417055.0062.52.01","1417055","52","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","3","1","35","2","2","2","2","3","3","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","1","1","1","1","3","3","3","3","3","2","2","2","2","2","2","2","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","1","1","1","1","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","1900","3799","U","2","02753","0151"
"1417055.0083.53","1417055.0083.53.01","1417055","53","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","3","1","77","2","1","1","1","3","3","1","1","3","3","1","3","1","1","2","2","9","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","4","2","2","2","2","2","9","4","2","3","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","1900","5699","U","2","02753","0151"
"1417055.0102.54","1417055.0102.54.03","1417055","54","03","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","3","2","72","2","1","3","1","3","1","1","1","3","1","1","1","3","3","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","9","2","2","2","2","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","1900","5699","U","2","02753","0151"
"1417069.0031.55","1417069.0031.55.02","1417069","55","02","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","1","2","41","1","1","1","1","3","1","3","1","1","2","2","3","1","3","1","1","1","2","9","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","1","1","1","1","1","1","4","3","9","2","2","2","1","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","1","1","0","0","0","4","2","1","2","2","","1","2","2","2","2","2","2","2","2","1697","6789","U","2","02754","0151"
"1417069.0049.54","1417069.0049.54.02","1417069","54","02","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","1","2","30","1","1","1","2","3","2","2","2","2","2","1","1","1","3","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","2","","","4","3","4","4","4","4","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","1","0","1","1","1","1","0","0","0","3","2","2","","2","","1","2","2","2","2","1","1","1","2","1697","3394","U","2","02754","0151"
"1417069.0086.53","1417069.0086.53.03","1417069","53","03","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","1","1","40","2","1","2","2","3","2","1","2","2","2","1","1","1","3","2","1","2","2","1","2","2","2","1","1","2","2","2","2","1","2","2","2","2","2","2","2","2","1","1","2","2","","","","","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","1697","5091","U","2","02754","0151"
"1417069.0099.51","1417069.0099.51.03","1417069","51","03","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","1","2","19","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2","1","2","","2","","1","2","2","2","2","2","2","2","2","1697","5091","U","2","02754","0151"
"1417069.0127.52","1417069.0127.52.02","1417069","52","02","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","1","2","49","1","1","1","1","3","3","3","1","3","1","3","1","1","3","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","1","2","2","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","2","2","","2","2","2","2","2","2","2","2","2","1697","5091","U","2","02754","0151"
"1417195.0027.51","1417195.0027.51.01","1417195","51","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","3","2","68","1","2","3","1","3","3","3","3","3","3","1","3","3","1","1","2","1","2","2","2","2","1","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","1","1","2","1","","","","","3","2","1","1","","","9","3","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","1","0","1","0","1","0","1","0","0","0","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1594","3188","U","3","02755","0150"
"1417195.0054.52","1417195.0054.52.01","1417195","52","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","3","1","30","1","1","1","1","3","1","1","1","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","2","2","1","2","2","","2","2","2","2","2","2","2","2","2","1594","4781","U","3","02755","0150"
"1417195.0080.53","1417195.0080.53.01","1417195","53","01","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","3","1","59","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","3","2","1","2","2","2","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","2","1","2","2","","2","2","2","2","2","2","2","2","2","1594","1594","U","3","02755","0150"
"1417195.0105.54","1417195.0105.54.02","1417195","54","02","-","-","14","JALISCO","120","ZAPOPAN","0001","63","ZAPOPAN","0225","01","0","0","-","3","2","57","2","2","2","2","3","2","2","2","2","3","2","3","2","3","1","1","1","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","2","2","2","1","2","2","2","","","","","4","4","","","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","4","2","1","1","1","1","2","2","2","1","2","2","2","1","2","1594","3188","U","3","02755","0150"
